"","Consensus_vector_0.15","1st_network","Region","Age_group","MODULAR","freq"
"343","1","DMN","Frontal_Sup_L_2","Old","Satellite",0.138047138047138
"344","1","DMN","Frontal_Sup_L_2","Old","Peripheral",0.0841750841750842
"345","1","DMN","Frontal_Sup_L_2","Young","Connector",0.32258064516129
"346","1","DMN","Frontal_Sup_L_2","Young","Provincial",0.47926267281106
"347","1","DMN","Frontal_Sup_L_2","Young","Satellite",0.133640552995392
"348","1","DMN","Frontal_Sup_L_2","Young","Peripheral",0.0645161290322581
"349","1","DMN","Frontal_Sup_L_4","Middle","Connector",0.289473684210526
"350","1","DMN","Frontal_Sup_L_4","Middle","Provincial",0.456140350877193
"351","1","DMN","Frontal_Sup_L_4","Middle","Satellite",0.131578947368421
"352","1","DMN","Frontal_Sup_L_4","Middle","Peripheral",0.12280701754386
"353","1","DMN","Frontal_Sup_L_4","Old","Connector",0.306397306397306
"354","1","DMN","Frontal_Sup_L_4","Old","Provincial",0.38047138047138
"355","1","DMN","Frontal_Sup_L_4","Old","Satellite",0.212121212121212
"356","1","DMN","Frontal_Sup_L_4","Old","Peripheral",0.101010101010101
"357","1","DMN","Frontal_Sup_L_4","Young","Connector",0.331797235023041
"358","1","DMN","Frontal_Sup_L_4","Young","Provincial",0.442396313364055
"359","1","DMN","Frontal_Sup_L_4","Young","Satellite",0.165898617511521
"360","1","DMN","Frontal_Sup_L_4","Young","Peripheral",0.0599078341013825
"361","4","CON","Frontal_Sup_L_6","Middle","Connector",0.219298245614035
"362","4","CON","Frontal_Sup_L_6","Middle","Provincial",0.263157894736842
"363","4","CON","Frontal_Sup_L_6","Middle","Satellite",0.324561403508772
"364","4","CON","Frontal_Sup_L_6","Middle","Peripheral",0.192982456140351
"365","4","CON","Frontal_Sup_L_6","Old","Connector",0.28956228956229
"366","4","CON","Frontal_Sup_L_6","Old","Provincial",0.161616161616162
"367","4","CON","Frontal_Sup_L_6","Old","Satellite",0.356902356902357
"368","4","CON","Frontal_Sup_L_6","Old","Peripheral",0.191919191919192
"369","4","CON","Frontal_Sup_L_6","Young","Connector",0.23963133640553
"370","4","CON","Frontal_Sup_L_6","Young","Provincial",0.230414746543779
"371","4","CON","Frontal_Sup_L_6","Young","Satellite",0.350230414746544
"372","4","CON","Frontal_Sup_L_6","Young","Peripheral",0.179723502304147
"373","4","FPN","Frontal_Sup_Medial_L_4","Middle","Connector",0.491228070175439
"374","4","FPN","Frontal_Sup_Medial_L_4","Middle","Provincial",0.315789473684211
"375","4","FPN","Frontal_Sup_Medial_L_4","Middle","Satellite",0.140350877192982
"376","4","FPN","Frontal_Sup_Medial_L_4","Middle","Peripheral",0.0526315789473684
"377","4","FPN","Frontal_Sup_Medial_L_4","Old","Connector",0.589225589225589
"378","4","FPN","Frontal_Sup_Medial_L_4","Old","Provincial",0.161616161616162
"379","4","FPN","Frontal_Sup_Medial_L_4","Old","Satellite",0.195286195286195
"380","4","FPN","Frontal_Sup_Medial_L_4","Old","Peripheral",0.0538720538720539
"381","4","FPN","Frontal_Sup_Medial_L_4","Young","Connector",0.566820276497696
"382","4","FPN","Frontal_Sup_Medial_L_4","Young","Provincial",0.248847926267281
"383","4","FPN","Frontal_Sup_Medial_L_4","Young","Satellite",0.161290322580645
"384","4","FPN","Frontal_Sup_Medial_L_4","Young","Peripheral",0.0230414746543779
"385","1","DMN","Frontal_Sup_Medial_R_4","Middle","Connector",0.254385964912281
"386","1","DMN","Frontal_Sup_Medial_R_4","Middle","Provincial",0.37719298245614
"387","1","DMN","Frontal_Sup_Medial_R_4","Middle","Satellite",0.192982456140351
"388","1","DMN","Frontal_Sup_Medial_R_4","Middle","Peripheral",0.175438596491228
"389","1","DMN","Frontal_Sup_Medial_R_4","Old","Connector",0.252525252525253
"390","1","DMN","Frontal_Sup_Medial_R_4","Old","Provincial",0.31986531986532
"391","1","DMN","Frontal_Sup_Medial_R_4","Old","Satellite",0.239057239057239
"392","1","DMN","Frontal_Sup_Medial_R_4","Old","Peripheral",0.188552188552189
"393","1","DMN","Frontal_Sup_Medial_R_4","Young","Connector",0.28110599078341
"394","1","DMN","Frontal_Sup_Medial_R_4","Young","Provincial",0.433179723502304
"395","1","DMN","Frontal_Sup_Medial_R_4","Young","Satellite",0.129032258064516
"396","1","DMN","Frontal_Sup_Medial_R_4","Young","Peripheral",0.15668202764977
"397","2","SMN","Frontal_Sup_R_1","Middle","Connector",0.359649122807018
"398","2","SMN","Frontal_Sup_R_1","Middle","Provincial",0.219298245614035
"399","2","SMN","Frontal_Sup_R_1","Middle","Satellite",0.219298245614035
"400","2","SMN","Frontal_Sup_R_1","Middle","Peripheral",0.201754385964912
"401","2","SMN","Frontal_Sup_R_1","Old","Connector",0.377104377104377
"402","2","SMN","Frontal_Sup_R_1","Old","Provincial",0.286195286195286
"403","2","SMN","Frontal_Sup_R_1","Old","Satellite",0.218855218855219
"404","2","SMN","Frontal_Sup_R_1","Old","Peripheral",0.117845117845118
"405","2","SMN","Frontal_Sup_R_1","Young","Connector",0.304147465437788
"406","2","SMN","Frontal_Sup_R_1","Young","Provincial",0.271889400921659
"407","2","SMN","Frontal_Sup_R_1","Young","Satellite",0.19815668202765
"408","2","SMN","Frontal_Sup_R_1","Young","Peripheral",0.225806451612903
"409","1","DMN","Frontal_Sup_R_2","Middle","Connector",0.184210526315789
"410","1","DMN","Frontal_Sup_R_2","Middle","Provincial",0.491228070175439
"411","1","DMN","Frontal_Sup_R_2","Middle","Satellite",0.140350877192982
"412","1","DMN","Frontal_Sup_R_2","Middle","Peripheral",0.184210526315789
"413","1","DMN","Frontal_Sup_R_2","Old","Connector",0.218855218855219
"414","1","DMN","Frontal_Sup_R_2","Old","Provincial",0.393939393939394
"415","1","DMN","Frontal_Sup_R_2","Old","Satellite",0.205387205387205
"416","1","DMN","Frontal_Sup_R_2","Old","Peripheral",0.181818181818182
"417","1","DMN","Frontal_Sup_R_2","Young","Connector",0.179723502304147
"418","1","DMN","Frontal_Sup_R_2","Young","Provincial",0.516129032258065
"419","1","DMN","Frontal_Sup_R_2","Young","Satellite",0.119815668202765
"420","1","DMN","Frontal_Sup_R_2","Young","Peripheral",0.184331797235023
"421","1","DMN","Frontal_Sup_R_3","Middle","Connector",0.184210526315789
"422","1","DMN","Frontal_Sup_R_3","Middle","Provincial",0.37719298245614
"423","1","DMN","Frontal_Sup_R_3","Middle","Satellite",0.280701754385965
"424","1","DMN","Frontal_Sup_R_3","Middle","Peripheral",0.157894736842105
"425","1","DMN","Frontal_Sup_R_3","Old","Connector",0.202020202020202
"426","1","DMN","Frontal_Sup_R_3","Old","Provincial",0.2996632996633
"427","1","DMN","Frontal_Sup_R_3","Old","Satellite",0.336700336700337
"428","1","DMN","Frontal_Sup_R_3","Old","Peripheral",0.161616161616162
"429","1","DMN","Frontal_Sup_R_3","Young","Connector",0.188940092165899
"430","1","DMN","Frontal_Sup_R_3","Young","Provincial",0.341013824884793
"431","1","DMN","Frontal_Sup_R_3","Young","Satellite",0.331797235023041
"432","1","DMN","Frontal_Sup_R_3","Young","Peripheral",0.138248847926267
"433","1","DMN","Frontal_Sup_R_4","Middle","Connector",0.192982456140351
"434","1","DMN","Frontal_Sup_R_4","Middle","Provincial",0.508771929824561
"435","1","DMN","Frontal_Sup_R_4","Middle","Satellite",0.131578947368421
"436","1","DMN","Frontal_Sup_R_4","Middle","Peripheral",0.166666666666667
"437","1","DMN","Frontal_Sup_R_4","Old","Connector",0.171717171717172
"438","1","DMN","Frontal_Sup_R_4","Old","Provincial",0.346801346801347
"439","1","DMN","Frontal_Sup_R_4","Old","Satellite",0.212121212121212
"440","1","DMN","Frontal_Sup_R_4","Old","Peripheral",0.269360269360269
"441","1","DMN","Frontal_Sup_R_4","Young","Connector",0.170506912442396
"442","1","DMN","Frontal_Sup_R_4","Young","Provincial",0.470046082949309
"443","1","DMN","Frontal_Sup_R_4","Young","Satellite",0.193548387096774
"444","1","DMN","Frontal_Sup_R_4","Young","Peripheral",0.165898617511521
"445","5","VMM","Fusiform_L_1","Middle","Connector",0.0175438596491228
"446","5","VMM","Fusiform_L_1","Middle","Provincial",0.0175438596491228
"447","5","VMM","Fusiform_L_1","Middle","Satellite",0.210526315789474
"448","5","VMM","Fusiform_L_1","Middle","Peripheral",0.754385964912281
"449","5","VMM","Fusiform_L_1","Old","Connector",0.00336700336700337
"450","5","VMM","Fusiform_L_1","Old","Provincial",0.0303030303030303
"451","5","VMM","Fusiform_L_1","Old","Satellite",0.232323232323232
"452","5","VMM","Fusiform_L_1","Old","Peripheral",0.734006734006734
"453","5","VMM","Fusiform_L_1","Young","Connector",0.0230414746543779
"454","5","VMM","Fusiform_L_1","Young","Provincial",0.0230414746543779
"455","5","VMM","Fusiform_L_1","Young","Satellite",0.304147465437788
"456","5","VMM","Fusiform_L_1","Young","Peripheral",0.649769585253456
"457","1","DAN","Fusiform_L_2","Middle","Connector",0.0614035087719298
"458","1","DAN","Fusiform_L_2","Middle","Provincial",0.0526315789473684
"459","1","DAN","Fusiform_L_2","Middle","Satellite",0.429824561403509
"460","1","DAN","Fusiform_L_2","Middle","Peripheral",0.456140350877193
"461","1","DAN","Fusiform_L_2","Old","Connector",0.0909090909090909
"462","1","DAN","Fusiform_L_2","Old","Provincial",0.0336700336700337
"463","1","DAN","Fusiform_L_2","Old","Satellite",0.457912457912458
"464","1","DAN","Fusiform_L_2","Old","Peripheral",0.417508417508417
"465","1","DAN","Fusiform_L_2","Young","Connector",0.0460829493087558
"466","1","DAN","Fusiform_L_2","Young","Provincial",0.0460829493087558
"467","1","DAN","Fusiform_L_2","Young","Satellite",0.525345622119816
"468","1","DAN","Fusiform_L_2","Young","Peripheral",0.382488479262673
"469","5","VMM","Fusiform_L_3","Middle","Connector",0.324561403508772
"470","5","VMM","Fusiform_L_3","Middle","Provincial",0.37719298245614
"471","5","VMM","Fusiform_L_3","Middle","Satellite",0.0701754385964912
"472","5","VMM","Fusiform_L_3","Middle","Peripheral",0.228070175438596
"473","5","VMM","Fusiform_L_3","Old","Connector",0.313131313131313
"474","5","VMM","Fusiform_L_3","Old","Provincial",0.36026936026936
"475","5","VMM","Fusiform_L_3","Old","Satellite",0.104377104377104
"476","5","VMM","Fusiform_L_3","Old","Peripheral",0.222222222222222
"477","5","VMM","Fusiform_L_3","Young","Connector",0.304147465437788
"478","5","VMM","Fusiform_L_3","Young","Provincial",0.400921658986175
"479","5","VMM","Fusiform_L_3","Young","Satellite",0.0967741935483871
"480","5","VMM","Fusiform_L_3","Young","Peripheral",0.19815668202765
"481","5","VMM","Fusiform_R_3","Middle","Connector",0.289473684210526
"482","5","VMM","Fusiform_R_3","Middle","Provincial",0.315789473684211
"483","5","VMM","Fusiform_R_3","Middle","Satellite",0.114035087719298
"484","5","VMM","Fusiform_R_3","Middle","Peripheral",0.280701754385965
"485","5","VMM","Fusiform_R_3","Old","Connector",0.265993265993266
"486","5","VMM","Fusiform_R_3","Old","Provincial",0.37037037037037
"487","5","VMM","Fusiform_R_3","Old","Satellite",0.0976430976430976
"488","5","VMM","Fusiform_R_3","Old","Peripheral",0.265993265993266
"489","5","VMM","Fusiform_R_3","Young","Connector",0.299539170506912
"490","5","VMM","Fusiform_R_3","Young","Provincial",0.36405529953917
"491","5","VMM","Fusiform_R_3","Young","Satellite",0.0737327188940092
"492","5","VMM","Fusiform_R_3","Young","Peripheral",0.262672811059908
"493","1","DMN","Insula_L_1","Middle","Connector",0.210526315789474
"494","1","DMN","Insula_L_1","Middle","Provincial",0.342105263157895
"495","1","DMN","Insula_L_1","Middle","Satellite",0.210526315789474
"496","1","DMN","Insula_L_1","Middle","Peripheral",0.236842105263158
"497","1","DMN","Insula_L_1","Old","Connector",0.178451178451178
"498","1","DMN","Insula_L_1","Old","Provincial",0.252525252525253
"499","1","DMN","Insula_L_1","Old","Satellite",0.262626262626263
"500","1","DMN","Insula_L_1","Old","Peripheral",0.306397306397306
"501","1","DMN","Insula_L_1","Young","Connector",0.235023041474654
"502","1","DMN","Insula_L_1","Young","Provincial",0.419354838709677
"503","1","DMN","Insula_L_1","Young","Satellite",0.184331797235023
"504","1","DMN","Insula_L_1","Young","Peripheral",0.161290322580645
"505","4","FPN","Insula_L_2","Middle","Connector",0.447368421052632
"506","4","FPN","Insula_L_2","Middle","Provincial",0.0964912280701754
"507","4","FPN","Insula_L_2","Middle","Satellite",0.324561403508772
"508","4","FPN","Insula_L_2","Middle","Peripheral",0.131578947368421
"509","4","FPN","Insula_L_2","Old","Connector",0.343434343434343
"510","4","FPN","Insula_L_2","Old","Provincial",0.107744107744108
"511","4","FPN","Insula_L_2","Old","Satellite",0.390572390572391
"512","4","FPN","Insula_L_2","Old","Peripheral",0.158249158249158
"513","4","FPN","Insula_L_2","Young","Connector",0.354838709677419
"514","4","FPN","Insula_L_2","Young","Provincial",0.184331797235023
"515","4","FPN","Insula_L_2","Young","Satellite",0.331797235023041
"516","4","FPN","Insula_L_2","Young","Peripheral",0.129032258064516
"517","1","DMN","Insula_R_2","Middle","Connector",0.0701754385964912
"518","1","DMN","Insula_R_2","Middle","Provincial",0.166666666666667
"519","1","DMN","Insula_R_2","Middle","Satellite",0.280701754385965
"520","1","DMN","Insula_R_2","Middle","Peripheral",0.482456140350877
"521","1","DMN","Insula_R_2","Old","Connector",0.117845117845118
"522","1","DMN","Insula_R_2","Old","Provincial",0.101010101010101
"523","1","DMN","Insula_R_2","Old","Satellite",0.326599326599327
"524","1","DMN","Insula_R_2","Old","Peripheral",0.454545454545455
"525","1","DMN","Insula_R_2","Young","Connector",0.0783410138248848
"526","1","DMN","Insula_R_2","Young","Provincial",0.211981566820276
"527","1","DMN","Insula_R_2","Young","Satellite",0.345622119815668
"528","1","DMN","Insula_R_2","Young","Peripheral",0.36405529953917
"529","3","CON","Insula_R_6","Middle","Connector",0.640350877192982
"530","3","CON","Insula_R_6","Middle","Provincial",0.0175438596491228
"531","3","CON","Insula_R_6","Middle","Satellite",0.236842105263158
"532","3","CON","Insula_R_6","Middle","Peripheral",0.105263157894737
"533","3","CON","Insula_R_6","Old","Connector",0.606060606060606
"534","3","CON","Insula_R_6","Old","Provincial",0.063973063973064
"535","3","CON","Insula_R_6","Old","Satellite",0.222222222222222
"536","3","CON","Insula_R_6","Old","Peripheral",0.107744107744108
"537","3","CON","Insula_R_6","Young","Connector",0.603686635944701
"538","3","CON","Insula_R_6","Young","Provincial",0.0599078341013825
"539","3","CON","Insula_R_6","Young","Satellite",0.230414746543779
"540","3","CON","Insula_R_6","Young","Peripheral",0.105990783410138
"541","1","DMN","Paracentral_Lobule_L_1","Middle","Connector",0.0263157894736842
"542","1","DMN","Paracentral_Lobule_L_1","Middle","Provincial",0.0526315789473684
"543","1","DMN","Paracentral_Lobule_L_1","Middle","Satellite",0.219298245614035
"544","1","DMN","Paracentral_Lobule_L_1","Middle","Peripheral",0.701754385964912
"545","1","DMN","Paracentral_Lobule_L_1","Old","Connector",0.037037037037037
"546","1","DMN","Paracentral_Lobule_L_1","Old","Provincial",0.0471380471380471
"547","1","DMN","Paracentral_Lobule_L_1","Old","Satellite",0.279461279461279
"548","1","DMN","Paracentral_Lobule_L_1","Old","Peripheral",0.636363636363636
"549","1","DMN","Paracentral_Lobule_L_1","Young","Connector",0.0460829493087558
"550","1","DMN","Paracentral_Lobule_L_1","Young","Provincial",0.0921658986175115
"551","1","DMN","Paracentral_Lobule_L_1","Young","Satellite",0.276497695852535
"552","1","DMN","Paracentral_Lobule_L_1","Young","Peripheral",0.585253456221198
"553","1","DMN","Paracentral_Lobule_L_2","Middle","Connector",0.0789473684210526
"554","1","DMN","Paracentral_Lobule_L_2","Middle","Provincial",0.12280701754386
"555","1","DMN","Paracentral_Lobule_L_2","Middle","Satellite",0.298245614035088
"556","1","DMN","Paracentral_Lobule_L_2","Middle","Peripheral",0.5
"557","1","DMN","Paracentral_Lobule_L_2","Old","Connector",0.0572390572390572
"558","1","DMN","Paracentral_Lobule_L_2","Old","Provincial",0.0808080808080808
"559","1","DMN","Paracentral_Lobule_L_2","Old","Satellite",0.407407407407407
"560","1","DMN","Paracentral_Lobule_L_2","Old","Peripheral",0.454545454545455
"561","1","DMN","Paracentral_Lobule_L_2","Young","Connector",0.0737327188940092
"562","1","DMN","Paracentral_Lobule_L_2","Young","Provincial",0.124423963133641
"563","1","DMN","Paracentral_Lobule_L_2","Young","Satellite",0.488479262672811
"564","1","DMN","Paracentral_Lobule_L_2","Young","Peripheral",0.313364055299539
"565","2","DMN","Paracentral_Lobule_L_3","Middle","Connector",0.201754385964912
"566","2","DMN","Paracentral_Lobule_L_3","Middle","Provincial",0.307017543859649
"567","2","DMN","Paracentral_Lobule_L_3","Middle","Satellite",0.175438596491228
"568","2","DMN","Paracentral_Lobule_L_3","Middle","Peripheral",0.315789473684211
"569","2","DMN","Paracentral_Lobule_L_3","Old","Connector",0.222222222222222
"570","2","DMN","Paracentral_Lobule_L_3","Old","Provincial",0.292929292929293
"571","2","DMN","Paracentral_Lobule_L_3","Old","Satellite",0.161616161616162
"572","2","DMN","Paracentral_Lobule_L_3","Old","Peripheral",0.323232323232323
"573","2","DMN","Paracentral_Lobule_L_3","Young","Connector",0.184331797235023
"574","2","DMN","Paracentral_Lobule_L_3","Young","Provincial",0.308755760368664
"575","2","DMN","Paracentral_Lobule_L_3","Young","Satellite",0.170506912442396
"576","2","DMN","Paracentral_Lobule_L_3","Young","Peripheral",0.336405529953917
"577","2","SMN","ParaHippocampal_L_1","Middle","Connector",0.184210526315789
"578","2","SMN","ParaHippocampal_L_1","Middle","Provincial",0.368421052631579
"579","2","SMN","ParaHippocampal_L_1","Middle","Satellite",0.192982456140351
"580","2","SMN","ParaHippocampal_L_1","Middle","Peripheral",0.254385964912281
"581","2","SMN","ParaHippocampal_L_1","Old","Connector",0.252525252525253
"582","2","SMN","ParaHippocampal_L_1","Old","Provincial",0.239057239057239
"583","2","SMN","ParaHippocampal_L_1","Old","Satellite",0.262626262626263
"584","2","SMN","ParaHippocampal_L_1","Old","Peripheral",0.245791245791246
"585","2","SMN","ParaHippocampal_L_1","Young","Connector",0.211981566820276
"586","2","SMN","ParaHippocampal_L_1","Young","Provincial",0.331797235023041
"587","2","SMN","ParaHippocampal_L_1","Young","Satellite",0.15668202764977
"588","2","SMN","ParaHippocampal_L_1","Young","Peripheral",0.299539170506912
"589","2","SMN","ParaHippocampal_L_2","Middle","Connector",0.350877192982456
"590","2","SMN","ParaHippocampal_L_2","Middle","Provincial",0.368421052631579
"591","2","SMN","ParaHippocampal_L_2","Middle","Satellite",0.087719298245614
"592","2","SMN","ParaHippocampal_L_2","Middle","Peripheral",0.192982456140351
"593","2","SMN","ParaHippocampal_L_2","Old","Connector",0.276094276094276
"594","2","SMN","ParaHippocampal_L_2","Old","Provincial",0.333333333333333
"595","2","SMN","ParaHippocampal_L_2","Old","Satellite",0.141414141414141
"596","2","SMN","ParaHippocampal_L_2","Old","Peripheral",0.249158249158249
"597","2","SMN","ParaHippocampal_L_2","Young","Connector",0.368663594470046
"598","2","SMN","ParaHippocampal_L_2","Young","Provincial",0.387096774193548
"599","2","SMN","ParaHippocampal_L_2","Young","Satellite",0.110599078341014
"600","2","SMN","ParaHippocampal_L_2","Young","Peripheral",0.133640552995392
"601","2","SMN","Parietal_Inf_L_1","Middle","Connector",0.333333333333333
"602","2","SMN","Parietal_Inf_L_1","Middle","Provincial",0.219298245614035
"603","2","SMN","Parietal_Inf_L_1","Middle","Satellite",0.228070175438596
"604","2","SMN","Parietal_Inf_L_1","Middle","Peripheral",0.219298245614035
"605","2","SMN","Parietal_Inf_L_1","Old","Connector",0.441077441077441
"606","2","SMN","Parietal_Inf_L_1","Old","Provincial",0.296296296296296
"607","2","SMN","Parietal_Inf_L_1","Old","Satellite",0.144781144781145
"608","2","SMN","Parietal_Inf_L_1","Old","Peripheral",0.117845117845118
"609","2","SMN","Parietal_Inf_L_1","Young","Connector",0.299539170506912
"610","2","SMN","Parietal_Inf_L_1","Young","Provincial",0.28110599078341
"611","2","SMN","Parietal_Inf_L_1","Young","Satellite",0.188940092165899
"612","2","SMN","Parietal_Inf_L_1","Young","Peripheral",0.230414746543779
"613","4","FPN","Parietal_Inf_L_2","Middle","Connector",0.412280701754386
"614","4","FPN","Parietal_Inf_L_2","Middle","Provincial",0.307017543859649
"615","4","FPN","Parietal_Inf_L_2","Middle","Satellite",0.131578947368421
"616","4","FPN","Parietal_Inf_L_2","Middle","Peripheral",0.149122807017544
"617","4","FPN","Parietal_Inf_L_2","Old","Connector",0.434343434343434
"618","4","FPN","Parietal_Inf_L_2","Old","Provincial",0.333333333333333
"619","4","FPN","Parietal_Inf_L_2","Old","Satellite",0.138047138047138
"620","4","FPN","Parietal_Inf_L_2","Old","Peripheral",0.0942760942760943
"621","4","FPN","Parietal_Inf_L_2","Young","Connector",0.419354838709677
"622","4","FPN","Parietal_Inf_L_2","Young","Provincial",0.294930875576037
"623","4","FPN","Parietal_Inf_L_2","Young","Satellite",0.165898617511521
"624","4","FPN","Parietal_Inf_L_2","Young","Peripheral",0.119815668202765
"625","4","Visual_2","Parietal_Inf_L_3","Middle","Connector",0.184210526315789
"626","4","Visual_2","Parietal_Inf_L_3","Middle","Provincial",0.429824561403509
"627","4","Visual_2","Parietal_Inf_L_3","Middle","Satellite",0.245614035087719
"628","4","Visual_2","Parietal_Inf_L_3","Middle","Peripheral",0.140350877192982
"629","4","Visual_2","Parietal_Inf_L_3","Old","Connector",0.282828282828283
"630","4","Visual_2","Parietal_Inf_L_3","Old","Provincial",0.32996632996633
"631","4","Visual_2","Parietal_Inf_L_3","Old","Satellite",0.228956228956229
"632","4","Visual_2","Parietal_Inf_L_3","Old","Peripheral",0.158249158249158
"633","4","Visual_2","Parietal_Inf_L_3","Young","Connector",0.179723502304147
"634","4","Visual_2","Parietal_Inf_L_3","Young","Provincial",0.387096774193548
"635","4","Visual_2","Parietal_Inf_L_3","Young","Satellite",0.211981566820276
"636","4","Visual_2","Parietal_Inf_L_3","Young","Peripheral",0.221198156682028
"637","4","FPN","Parietal_Inf_L_4","Middle","Connector",0.307017543859649
"638","4","FPN","Parietal_Inf_L_4","Middle","Provincial",0.394736842105263
"639","4","FPN","Parietal_Inf_L_4","Middle","Satellite",0.12280701754386
"640","4","FPN","Parietal_Inf_L_4","Middle","Peripheral",0.175438596491228
"641","4","FPN","Parietal_Inf_L_4","Old","Connector",0.356902356902357
"642","4","FPN","Parietal_Inf_L_4","Old","Provincial",0.434343434343434
"643","4","FPN","Parietal_Inf_L_4","Old","Satellite",0.0774410774410774
"644","4","FPN","Parietal_Inf_L_4","Old","Peripheral",0.131313131313131
"645","4","FPN","Parietal_Inf_L_4","Young","Connector",0.276497695852535
"646","4","FPN","Parietal_Inf_L_4","Young","Provincial",0.456221198156682
"647","4","FPN","Parietal_Inf_L_4","Young","Satellite",0.0967741935483871
"648","4","FPN","Parietal_Inf_L_4","Young","Peripheral",0.170506912442396
"649","4","DAN","Parietal_Inf_L_5","Middle","Connector",0.219298245614035
"650","4","DAN","Parietal_Inf_L_5","Middle","Provincial",0.289473684210526
"651","4","DAN","Parietal_Inf_L_5","Middle","Satellite",0.289473684210526
"652","4","DAN","Parietal_Inf_L_5","Middle","Peripheral",0.201754385964912
"653","4","DAN","Parietal_Inf_L_5","Old","Connector",0.292929292929293
"654","4","DAN","Parietal_Inf_L_5","Old","Provincial",0.158249158249158
"655","4","DAN","Parietal_Inf_L_5","Old","Satellite",0.35016835016835
"656","4","DAN","Parietal_Inf_L_5","Old","Peripheral",0.198653198653199
"657","4","DAN","Parietal_Inf_L_5","Young","Connector",0.235023041474654
"658","4","DAN","Parietal_Inf_L_5","Young","Provincial",0.285714285714286
"659","4","DAN","Parietal_Inf_L_5","Young","Satellite",0.299539170506912
"660","4","DAN","Parietal_Inf_L_5","Young","Peripheral",0.179723502304147
"661","4","FPN","Parietal_Inf_R_1","Middle","Connector",0.324561403508772
"662","4","FPN","Parietal_Inf_R_1","Middle","Provincial",0.298245614035088
"663","4","FPN","Parietal_Inf_R_1","Middle","Satellite",0.140350877192982
"664","4","FPN","Parietal_Inf_R_1","Middle","Peripheral",0.236842105263158
"665","4","FPN","Parietal_Inf_R_1","Old","Connector",0.28956228956229
"666","4","FPN","Parietal_Inf_R_1","Old","Provincial",0.35016835016835
"667","4","FPN","Parietal_Inf_R_1","Old","Satellite",0.208754208754209
"668","4","FPN","Parietal_Inf_R_1","Old","Peripheral",0.151515151515152
"669","4","FPN","Parietal_Inf_R_1","Young","Connector",0.221198156682028
"670","4","FPN","Parietal_Inf_R_1","Young","Provincial",0.373271889400922
"671","4","FPN","Parietal_Inf_R_1","Young","Satellite",0.253456221198157
"672","4","FPN","Parietal_Inf_R_1","Young","Peripheral",0.152073732718894
"673","2","SMN","Postcentral_L_3","Middle","Connector",0.192982456140351
"674","2","SMN","Postcentral_L_3","Middle","Provincial",0.157894736842105
"675","2","SMN","Postcentral_L_3","Middle","Satellite",0.368421052631579
"676","2","SMN","Postcentral_L_3","Middle","Peripheral",0.280701754385965
"677","2","SMN","Postcentral_L_3","Old","Connector",0.296296296296296
"678","2","SMN","Postcentral_L_3","Old","Provincial",0.232323232323232
"679","2","SMN","Postcentral_L_3","Old","Satellite",0.265993265993266
"680","2","SMN","Postcentral_L_3","Old","Peripheral",0.205387205387205
"681","2","SMN","Postcentral_L_3","Young","Connector",0.15668202764977
"682","2","SMN","Postcentral_L_3","Young","Provincial",0.115207373271889
"683","2","SMN","Postcentral_L_3","Young","Satellite",0.419354838709677
"684","2","SMN","Postcentral_L_3","Young","Peripheral",0.308755760368664
"685","2","SMN","Postcentral_L_4","Middle","Connector",0.473684210526316
"686","2","SMN","Postcentral_L_4","Middle","Provincial",0.350877192982456
"687","2","SMN","Postcentral_L_4","Middle","Satellite",0.12280701754386
"688","2","SMN","Postcentral_L_4","Middle","Peripheral",0.0526315789473684
"689","2","SMN","Postcentral_L_4","Old","Connector",0.464646464646465
"690","2","SMN","Postcentral_L_4","Old","Provincial",0.259259259259259
"691","2","SMN","Postcentral_L_4","Old","Satellite",0.178451178451178
"692","2","SMN","Postcentral_L_4","Old","Peripheral",0.0976430976430976
"693","2","SMN","Postcentral_L_4","Young","Connector",0.350230414746544
"694","2","SMN","Postcentral_L_4","Young","Provincial",0.354838709677419
"695","2","SMN","Postcentral_L_4","Young","Satellite",0.170506912442396
"696","2","SMN","Postcentral_L_4","Young","Peripheral",0.124423963133641
"697","2","SMN","Postcentral_L_5","Middle","Connector",0.350877192982456
"698","2","SMN","Postcentral_L_5","Middle","Provincial",0.342105263157895
"699","2","SMN","Postcentral_L_5","Middle","Satellite",0.166666666666667
"700","2","SMN","Postcentral_L_5","Middle","Peripheral",0.140350877192982
"701","2","SMN","Postcentral_L_5","Old","Connector",0.356902356902357
"702","2","SMN","Postcentral_L_5","Old","Provincial",0.249158249158249
"703","2","SMN","Postcentral_L_5","Old","Satellite",0.239057239057239
"704","2","SMN","Postcentral_L_5","Old","Peripheral",0.154882154882155
"705","2","SMN","Postcentral_L_5","Young","Connector",0.327188940092166
"706","2","SMN","Postcentral_L_5","Young","Provincial",0.331797235023041
"707","2","SMN","Postcentral_L_5","Young","Satellite",0.175115207373272
"708","2","SMN","Postcentral_L_5","Young","Peripheral",0.165898617511521
"709","2","SMN","Postcentral_L_6","Middle","Connector",0.298245614035088
"710","2","SMN","Postcentral_L_6","Middle","Provincial",0.298245614035088
"711","2","SMN","Postcentral_L_6","Middle","Satellite",0.201754385964912
"712","2","SMN","Postcentral_L_6","Middle","Peripheral",0.201754385964912
"713","2","SMN","Postcentral_L_6","Old","Connector",0.346801346801347
"714","2","SMN","Postcentral_L_6","Old","Provincial",0.222222222222222
