	Angular_L_1           	Cerebelum_6_R       	Cerebelum_Crus1_R_1   	Cerebelum_Crus1_R_2   	Cerebelum_Crus2_R   	Cingulum_Ant_L_2	Cingulum_Ant_L_3      	Cingulum_Ant_L_4      	Cingulum_Ant_L_5      	Cingulum_Ant_R_2      	Cingulum_Mid_L_1      	Cingulum_Mid_L_2      	Cingulum_Mid_L_3      	Cingulum_Mid_R_3      	Cingulum_Post_L     	Frontal_Inf_Orb_R_2   	Frontal_Inf_Tri_L_1   	Frontal_Inf_Tri_L_2   	Frontal_Inf_Tri_L_3   	Frontal_Inf_Tri_R_2   	Frontal_Mid_L_1       	Frontal_Mid_L_2       	Frontal_Mid_L_3       	Frontal_Mid_L_4       	Frontal_Mid_L_5       	Frontal_Mid_Orb_L_1   	Frontal_Mid_Orb_L_2   	Frontal_Sup_L_1       	Frontal_Sup_L_2       	Frontal_Sup_L_4       	Frontal_Sup_L_6       	Frontal_Sup_Medial_L_4	Frontal_Sup_Medial_R_4	Frontal_Sup_R_1       	Frontal_Sup_R_2       	Frontal_Sup_R_3       	Frontal_Sup_R_4       	Fusiform_L_1          	Fusiform_L_2          	Fusiform_L_3          	Fusiform_R_3          	Insula_L_1            	Insula_L_2            	Insula_R_2            	Insula_R_6                  	Paracentral_Lobule_L_1	Paracentral_Lobule_L_2	Paracentral_Lobule_L_3	ParaHippocampal_L_1   	ParaHippocampal_L_2   	Parietal_Inf_L_1      	Parietal_Inf_L_2      	Parietal_Inf_L_3      	Parietal_Inf_L_4      	Parietal_Inf_L_5      	Parietal_Inf_R_1      	Postcentral_L_3       	Postcentral_L_4       	Postcentral_L_5       	Postcentral_L_6       	Postcentral_R_5       	Postcentral_R_6       	Precentral_L_1                  	Precentral_L_2        	Precentral_L_3        	Precentral_L_4        	Precentral_L_5	Precentral_L_6        	Precentral_R_1        	Precentral_R_2        	Precentral_R_3        	Precentral_R_5        	Precuneus_L_1         	Precuneus_L_2         	Precuneus_L_3         	Precuneus_L_4         	Precuneus_L_5         	Precuneus_L_6         	Precuneus_L_7         	Putamen_L_1           	Putamen_L_2           	Putamen_R_1           	Putamen_R_2           	Rolandic_Oper_L_1     	Rolandic_Oper_L_2     	Rolandic_Oper_L_3     	Rolandic_Oper_R_1     	Rolandic_Oper_R_2     	Rolandic_Oper_R_3     	Supp_Motor_Area_L_1   	Supp_Motor_Area_L_2   	Supp_Motor_Area_L_3   	Supp_Motor_Area_L_4   	Supp_Motor_Area_R_1   	Supp_Motor_Area_R_2   	Supp_Motor_Area_R_3   	Supp_Motor_Area_R_4   	Supp_Motor_Area_R_5   	SupraMarginal_L_1     	SupraMarginal_L_2     	SupraMarginal_L_3     	SupraMarginal_R_2     	Temporal_Inf_L_2      	Temporal_Inf_L_3      	Temporal_Inf_R_2      	Temporal_Inf_R_5      	Temporal_Mid_L_1      	Temporal_Mid_L_4      	Temporal_Mid_L_5	Temporal_Mid_L_6	Temporal_Mid_L_7	Temporal_Mid_L_8	Temporal_Mid_L_9	Temporal_Mid_R_1      	Temporal_Mid_R_4	Temporal_Mid_R_5	Temporal_Mid_R_6	Temporal_Pole_Mid_R_1	Temporal_Pole_Sup_L 	Temporal_Sup_L_1     	Temporal_Sup_L_2	Temporal_Sup_R_1      	Temporal_Sup_R_2	Temporal_Sup_R_4	Temporal_Sup_R_5	Thalamus_L_1          	Thalamus_L_2	Thalamus_R_1          	Thalamus_R_2	Thalamus_Ven_Ant_Nucleus_R                 	Vermis_6            
Subject_001	29	10	22	18	25	28	27	38	34	29	40	36	19	35	27	23	22	29	37	25	24	19	30	29	28	11	34	27	30	22	14	31	17	27	21	14	13	8	17	7	13	22	40	24	16	21	14	31	24	20	15	29	30	26	30	28	25	29	39	23	29	26	15	36	22	40	28	21	17	38	35	30	22	15	23	22	24	29	11	23	34	20	17	44	43	35	40	46	23	33	40	25	49	35	37	42	8	30	25	22	27	19	12	24	17	25	24	28	25	23	18	31	36	11	16	33	27	18	38	30	24	32	38	26	21	26	28	15	34	27	24
Subject_002	32	14	24	15	28	35	36	36	32	22	17	36	26	25	22	27	29	22	28	16	31	27	23	26	33	20	33	25	26	32	21	29	10	17	21	21	18	11	19	8	12	35	23	27	18	28	27	23	25	16	14	25	26	12	18	12	21	26	37	30	31	29	17	12	16	23	26	33	19	36	32	17	17	12	44	33	48	20	14	25	29	37	23	20	33	39	43	29	41	35	43	19	33	36	39	35	24	42	32	35	16	11	11	18	20	31	27	35	27	28	29	21	50	10	42	29	30	27	43	26	31	37	31	21	31	35	23	17	25	18	7
Subject_003	30	28	31	22	28	31	32	20	18	26	40	32	12	24	27	26	34	22	34	14	26	19	22	17	19	12	21	27	29	34	15	25	24	26	20	26	26	8	25	14	8	32	36	20	27	20	29	29	26	35	28	16	25	25	17	14	30	25	40	44	28	36	23	26	13	33	30	32	27	36	23	30	14	22	32	21	18	10	6	20	16	28	17	32	54	39	26	57	40	31	45	35	36	29	35	39	20	35	28	24	36	18	12	29	16	37	34	35	29	24	34	35	33	12	23	27	28	16	28	30	38	17	27	33	20	12	14	18	20	9	24
Subject_004	27	8	11	6	4	22	56	33	50	15	11	36	38	35	26	22	12	22	39	35	32	28	22	18	25	7	33	10	40	18	7	37	7	17	14	23	13	4	9	10	21	26	41	20	35	11	21	5	18	11	14	36	27	30	38	36	34	23	25	24	29	16	4	13	13	35	28	30	15	31	32	21	31	8	38	20	27	25	3	46	30	44	60	24	42	30	52	27	10	52	38	16	27	22	11	36	14	47	42	6	35	17	12	41	1	30	33	9	34	15	17	26	36	23	40	44	42	12	41	30	46	37	36	35	48	25	49	40	22	47	10
Subject_005	24	24	15	25	23	25	29	28	38	30	30	29	21	29	32	20	12	32	25	14	24	19	31	28	31	22	19	36	21	14	13	25	24	14	23	27	17	9	22	15	16	31	31	20	25	26	26	28	33	36	38	29	25	25	19	34	22	37	40	33	37	34	36	37	16	28	26	24	29	43	35	25	21	30	23	25	19	28	17	21	13	21	9	22	32	36	20	40	39	38	45	35	30	26	36	36	37	37	30	33	38	27	12	15	17	18	21	28	26	18	28	24	22	20	20	23	25	19	38	22	21	18	27	20	24	25	27	33	23	30	15
Subject_006	30	13	27	6	18	31	31	25	31	23	29	24	32	29	38	35	25	25	28	31	34	23	27	49	21	11	14	33	25	31	22	26	27	21	33	24	23	4	31	31	28	29	20	34	23	6	25	35	17	24	19	27	34	33	23	28	35	27	25	26	24	40	15	37	36	37	24	35	37	33	39	26	25	8	32	13	31	15	12	15	22	9	18	38	26	35	19	43	35	26	36	30	38	30	28	21	32	27	26	18	26	30	24	9	18	25	33	23	33	14	29	18	20	17	35	29	32	29	16	18	16	29	37	23	27	13	26	26	35	29	17
Subject_007	29	4	15	7	17	27	49	53	38	44	36	43	9	54	18	18	43	43	29	32	36	52	26	38	35	23	33	43	43	31	30	55	35	31	19	35	18	4	8	1	7	29	35	12	17	14	9	25	39	35	14	37	4	29	22	12	16	18	25	18	17	14	2	20	6	37	20	34	31	31	35	23	33	20	29	16	22	23	27	16	7	20	15	16	22	46	42	33	48	35	43	44	50	37	49	35	36	48	48	38	42	23	10	5	17	7	29	23	28	26	13	30	18	14	19	17	12	18	50	25	19	10	46	19	19	22	7	2	12	30	5
Subject_008	37	13	38	14	18	19	30	28	27	28	35	27	24	29	20	23	31	21	20	20	30	25	24	23	26	14	16	34	38	44	17	23	13	29	20	36	26	3	11	4	5	27	32	10	20	25	26	33	32	46	27	23	18	28	22	18	19	21	39	33	36	32	37	47	1	13	25	19	14	41	42	31	17	21	42	31	28	16	24	13	15	17	19	32	38	40	20	44	37	52	28	31	26	52	46	40	14	36	49	49	23	18	7	13	12	8	16	18	48	39	40	9	37	27	21	15	15	15	27	33	26	40	18	29	49	34	20	10	19	27	16
Subject_009	39	0	32	31	13	23	36	19	19	16	40	19	34	23	17	31	26	18	32	23	31	17	28	25	22	11	33	29	28	35	19	38	25	33	35	30	31	9	10	3	2	31	34	33	15	3	5	27	33	44	24	35	12	40	22	26	21	34	23	37	37	31	6	36	38	33	26	14	23	32	35	17	14	22	26	20	22	20	17	3	2	12	3	38	40	38	40	35	37	45	43	26	25	37	35	43	35	37	38	13	37	32	3	32	4	26	25	32	40	19	14	13	28	36	26	39	41	33	37	44	45	24	48	14	42	13	14	22	28	12	5
Subject_010	39	30	27	28	26	29	25	31	25	24	30	35	22	35	18	32	32	29	33	31	32	25	27	19	27	13	31	28	33	37	23	34	26	30	15	28	17	6	29	11	11	34	15	29	33	30	25	14	27	34	26	26	23	28	16	24	30	31	19	20	21	26	11	25	9	29	28	35	33	31	33	17	15	31	33	31	30	16	23	14	25	21	18	30	30	24	42	20	23	37	34	32	36	32	21	33	36	34	40	34	31	26	8	26	15	23	31	22	36	27	31	31	28	25	21	16	31	38	38	32	15	20	22	20	20	16	31	15	18	14	19
Subject_011	26	26	26	26	17	25	23	27	36	27	28	31	23	29	15	22	33	25	20	26	30	19	29	24	33	28	21	28	27	22	29	29	20	15	26	22	16	13	20	8	10	27	31	22	35	6	10	23	28	25	38	28	31	26	37	22	20	32	40	39	38	40	13	23	22	27	27	30	20	41	32	22	20	12	22	18	14	22	17	20	25	19	16	34	29	39	45	44	36	38	44	22	36	35	31	35	26	25	32	42	33	30	17	26	15	12	31	15	32	27	20	30	26	25	13	29	30	17	49	28	37	25	30	29	18	26	20	25	24	26	8
Subject_012	32	36	17	25	22	20	31	18	36	38	28	35	40	34	29	35	28	24	23	25	26	24	26	31	31	14	19	18	22	33	13	43	24	29	34	31	28	11	17	14	20	33	34	20	42	19	23	16	8	28	20	32	25	21	23	30	17	38	21	22	23	35	3	15	19	25	23	19	13	37	17	29	27	25	31	19	18	29	17	16	33	20	16	32	26	30	45	21	36	31	22	19	29	23	24	20	43	28	38	31	11	38	19	26	13	25	29	23	34	32	30	29	38	30	21	28	11	29	43	34	35	42	37	16	38	21	22	26	22	27	14
Subject_013	23	24	22	4	7	23	22	17	16	13	22	19	19	24	14	12	29	20	28	31	20	28	26	23	33	10	24	43	21	25	25	29	31	33	13	14	20	7	7	23	14	35	39	16	25	10	14	38	39	45	39	32	38	27	34	36	33	22	35	30	30	34	30	34	29	42	37	13	37	35	34	35	24	19	18	21	8	30	12	9	23	19	20	38	28	41	36	40	41	38	27	22	26	27	50	41	43	27	41	27	45	33	15	30	17	19	14	21	19	18	43	20	14	20	18	28	34	34	46	26	43	16	32	27	29	10	25	13	18	30	18
Subject_014	23	25	31	27	33	30	29	28	24	27	26	27	37	29	33	28	27	29	18	14	44	31	32	29	35	7	21	26	26	23	23	31	32	21	23	40	38	20	25	6	5	23	42	8	26	24	18	15	22	33	32	30	35	28	34	15	6	26	23	29	25	27	22	25	27	41	19	21	23	32	29	28	39	34	31	23	23	31	24	12	9	9	14	18	28	15	26	28	17	28	24	35	30	22	27	36	26	27	33	29	36	35	25	19	22	30	40	40	19	3	28	27	32	40	29	33	28	34	22	25	31	28	33	28	42	23	22	9	23	13	18
Subject_015	18	38	16	11	16	28	20	42	32	21	22	45	13	41	7	32	22	19	55	27	13	25	19	21	27	21	21	52	14	19	16	33	15	23	19	27	17	6	14	4	6	6	39	14	36	12	26	27	37	40	39	32	13	17	17	16	35	27	33	41	28	19	3	45	21	20	21	39	8	39	37	16	29	27	19	9	16	30	16	24	36	7	13	37	46	50	43	28	13	48	43	30	46	41	35	40	36	29	44	43	43	18	17	16	2	49	20	29	22	10	31	34	50	12	39	46	18	20	50	49	48	3	42	48	6	15	8	7	4	14	18
Subject_016	29	14	33	31	36	33	29	18	21	16	21	49	47	27	30	34	36	44	25	15	30	46	33	35	34	32	43	29	45	40	37	48	23	14	30	20	26	14	5	10	3	24	36	15	37	12	10	21	22	35	13	35	24	34	41	23	50	33	29	17	17	10	22	19	21	33	39	39	8	13	24	17	40	21	23	18	30	23	13	2	14	14	7	29	36	29	43	13	20	20	57	40	52	27	20	16	33	36	34	38	39	20	10	38	21	27	26	10	24	35	18	24	34	30	2	21	11	16	51	25	14	36	46	8	8	31	28	4	24	7	12
Subject_017	15	36	18	23	12	31	14	39	38	28	41	40	28	32	27	18	22	20	33	6	24	13	20	23	12	14	6	29	13	34	17	25	26	30	14	26	5	15	17	23	6	16	33	22	46	5	20	28	24	39	30	13	15	13	18	19	10	51	22	28	18	19	15	38	29	12	19	25	48	48	28	34	21	30	17	24	19	18	18	9	22	46	8	32	58	30	38	55	35	56	43	26	40	32	41	42	39	42	51	40	35	13	9	40	7	6	19	37	29	31	28	40	21	9	22	21	31	21	30	21	30	36	30	41	36	6	29	22	30	19	27
Subject_018	40	18	35	34	19	47	48	31	13	12	24	20	49	24	41	31	30	32	32	24	32	23	46	14	28	28	32	31	42	43	39	30	41	29	42	23	43	18	20	21	8	26	32	26	31	38	26	4	21	27	20	36	22	31	27	21	23	20	39	16	25	23	3	6	0	27	23	28	8	17	13	26	20	37	33	29	46	19	20	8	16	18	12	29	28	17	26	27	18	32	30	19	35	26	23	21	18	37	21	29	34	22	29	25	36	12	40	13	34	42	30	31	28	51	26	27	5	11	31	21	26	32	15	7	35	30	31	24	15	21	6
Subject_019	32	16	21	17	19	46	28	35	45	39	28	42	23	42	15	20	18	31	29	21	34	40	30	23	20	10	31	31	31	24	33	34	40	24	19	33	20	11	16	14	13	35	38	16	34	9	12	24	27	26	18	34	13	22	21	25	26	24	16	24	23	17	20	19	10	37	32	26	12	31	15	27	23	22	17	13	9	21	13	19	24	17	22	34	35	30	43	24	23	41	39	20	38	28	13	27	31	34	40	32	38	34	11	16	23	16	23	35	29	28	25	34	25	23	27	36	28	34	43	16	29	29	42	23	23	38	28	26	32	31	18
Subject_020	21	25	18	14	9	22	20	20	19	21	50	36	25	19	14	3	43	17	37	23	19	28	9	26	20	20	21	28	18	22	19	23	19	21	15	15	14	37	21	4	19	22	42	17	55	14	14	40	44	34	44	14	14	17	27	15	48	29	34	35	34	36	12	49	16	20	24	34	35	46	42	28	24	22	16	14	11	13	39	6	17	11	9	41	45	22	44	42	41	56	43	22	31	22	38	44	28	35	33	42	33	20	9	36	5	20	22	39	26	12	27	35	52	17	25	42	44	15	30	5	35	40	19	44	42	14	27	12	19	17	3
Subject_021	24	36	33	21	26	21	27	31	35	32	25	31	25	32	22	28	28	30	27	18	30	39	17	24	28	10	27	35	28	36	26	26	30	30	23	34	33	5	30	21	10	15	31	30	40	20	20	23	23	28	27	28	28	24	26	27	18	28	21	28	21	15	15	25	26	35	22	33	28	32	24	13	31	23	32	19	22	20	30	21	16	19	10	31	30	35	32	32	37	37	34	18	23	28	18	23	35	29	33	31	39	25	15	19	24	10	26	35	26	23	21	35	35	19	38	19	21	35	28	31	40	24	28	14	15	19	21	19	21	25	39
Subject_022	30	16	25	25	29	13	21	18	31	19	26	31	29	33	25	27	36	27	26	22	25	32	26	14	30	26	25	37	42	24	32	32	27	21	31	36	24	5	22	16	8	29	20	13	37	19	24	33	29	29	21	38	27	36	36	32	22	28	19	33	20	30	14	24	20	31	25	35	20	14	11	32	31	21	27	22	19	16	24	18	13	26	15	37	22	36	33	26	36	36	31	26	37	27	30	29	32	33	36	37	33	36	22	31	26	31	26	23	27	31	27	22	33	34	19	23	10	24	36	36	19	35	36	20	15	29	16	10	20	22	13
Subject_023	24	24	24	29	24	29	28	19	21	32	25	35	21	27	22	32	22	16	22	40	28	20	22	36	21	6	29	13	25	26	17	26	23	25	24	29	31	18	13	2	11	32	15	23	37	24	20	22	28	8	39	23	10	21	13	10	20	10	24	32	25	20	33	32	20	20	16	37	34	46	22	10	30	43	30	27	43	9	10	5	29	37	14	24	51	50	34	38	37	51	37	16	42	36	3	36	36	41	45	36	28	42	19	6	25	26	31	29	29	34	26	19	39	41	21	31	11	34	33	20	8	20	28	19	39	28	14	32	28	38	31
Subject_024	44	14	29	31	27	25	25	25	19	27	15	12	41	20	25	21	33	20	35	6	26	25	29	28	23	7	32	44	28	36	27	39	22	17	35	30	31	7	14	3	4	28	23	30	27	5	17	35	30	42	16	28	14	33	25	17	17	38	42	38	42	13	36	40	6	35	28	22	30	39	34	22	19	16	29	25	37	27	33	4	23	26	19	34	18	32	34	33	25	33	38	43	25	35	44	39	23	18	9	31	26	16	3	36	20	5	39	43	37	23	24	33	24	41	16	26	27	33	33	39	43	35	39	7	31	21	14	5	9	9	24
Subject_025	21	11	13	11	5	25	28	37	42	36	44	41	19	41	12	13	30	36	21	27	27	35	20	26	20	10	28	42	36	26	27	32	14	33	15	21	25	11	10	9	8	16	37	16	36	13	12	34	36	40	28	22	27	22	10	15	23	35	29	24	36	15	10	33	15	36	19	28	18	41	35	27	19	16	13	6	16	25	18	35	29	15	35	29	40	33	47	36	29	47	43	29	39	44	34	37	35	48	42	26	24	18	30	16	6	17	17	22	24	12	29	30	38	19	20	22	16	13	60	33	44	28	46	27	28	30	21	9	16	29	21
Subject_026	34	15	41	18	27	41	35	32	33	14	20	27	25	34	28	33	29	6	43	22	35	27	7	29	32	16	15	35	31	34	20	37	20	24	10	29	24	23	20	24	16	46	35	28	36	6	13	35	32	38	18	34	20	25	25	24	17	47	25	25	20	25	4	38	20	39	30	14	40	31	45	19	28	18	34	22	12	19	24	8	11	25	13	32	25	29	24	32	35	36	30	44	37	34	23	38	28	38	26	17	30	36	19	31	11	32	28	44	30	28	40	17	29	19	39	28	5	44	33	17	16	17	18	13	12	22	16	25	12	28	6
Subject_027	37	17	27	26	33	21	24	22	26	29	31	38	27	32	13	35	39	28	39	33	42	24	27	22	31	15	21	30	38	41	30	26	29	40	29	36	28	4	21	7	9	32	33	11	26	13	18	32	20	23	27	23	27	22	19	23	15	27	34	25	28	25	14	27	27	49	19	23	47	23	39	37	17	30	30	21	23	21	18	11	15	5	8	33	15	17	34	23	37	39	28	20	31	23	35	40	27	33	33	28	29	25	9	16	8	32	36	42	38	30	27	33	25	31	44	31	6	37	36	15	9	23	33	27	16	12	16	14	22	17	37
Subject_028	33	22	31	30	27	30	14	11	24	29	23	31	19	30	21	40	35	22	43	23	33	27	29	38	31	22	33	32	34	23	23	44	27	26	17	10	25	0	28	18	28	24	30	26	37	15	29	22	28	29	25	41	23	30	23	17	28	22	22	25	26	27	15	16	11	41	28	30	34	19	22	20	24	29	30	20	23	26	26	17	31	22	26	20	27	36	31	25	24	32	29	35	44	25	29	31	27	37	25	22	23	21	6	11	22	27	31	37	40	23	16	40	33	31	18	30	30	30	26	23	19	16	24	16	25	22	28	28	11	21	34
Subject_029	32	34	33	18	17	32	35	38	39	26	32	41	28	40	16	26	35	24	29	30	14	24	26	28	14	9	23	33	29	30	29	28	29	30	36	30	21	7	19	11	15	30	35	30	43	4	20	18	9	26	24	34	25	26	25	14	32	34	26	26	22	23	12	23	26	27	31	35	15	25	14	34	29	26	22	28	17	21	24	24	19	22	13	41	41	29	42	38	37	26	48	38	50	39	27	31	43	41	46	33	30	21	19	13	9	12	20	21	34	21	27	17	22	26	23	35	27	22	33	26	23	27	30	20	23	17	9	13	16	11	6
Subject_030	20	33	17	13	18	19	20	11	13	16	43	39	16	27	8	19	37	13	22	39	20	37	18	11	7	11	17	46	21	14	14	21	26	28	20	24	15	6	16	18	13	11	37	9	49	2	16	28	38	31	38	16	15	21	30	15	28	44	18	35	31	11	1	26	14	41	28	40	8	56	21	24	18	10	22	19	16	11	31	10	25	40	9	56	36	48	61	36	35	50	52	14	49	39	48	48	45	55	47	45	49	24	5	25	15	12	21	17	10	12	18	38	49	16	11	50	20	18	48	46	49	45	43	52	28	6	23	20	25	1	7
Subject_031	22	17	21	15	25	16	35	18	19	21	35	39	36	31	27	32	24	21	30	26	27	30	27	32	33	16	22	38	35	25	17	26	15	37	20	22	14	16	21	13	17	26	40	18	36	21	11	29	17	32	35	30	17	28	21	24	23	34	22	25	28	16	33	39	29	32	28	19	33	16	33	23	27	21	28	23	21	21	11	22	17	30	21	32	29	36	48	32	13	42	41	35	45	35	21	37	45	37	35	40	41	25	20	12	4	18	32	34	28	27	23	19	30	20	23	28	24	24	49	25	24	25	36	17	18	25	25	10	29	8	7
Subject_032	27	12	22	22	13	22	44	34	32	33	29	34	32	42	33	34	18	28	47	29	30	33	25	31	34	10	29	20	32	32	36	54	21	14	16	32	15	15	23	18	13	26	23	18	24	8	10	29	25	27	16	32	18	30	21	31	14	23	30	42	40	32	7	26	26	33	31	26	18	22	20	25	23	11	25	26	19	29	11	38	22	16	26	25	35	34	33	23	30	35	40	38	34	35	27	26	17	34	40	23	19	28	19	19	13	27	34	22	27	29	22	28	27	16	15	25	23	8	27	32	25	23	47	14	32	36	22	26	23	37	13
Subject_033	38	24	34	38	39	38	32	31	32	22	26	31	31	25	22	31	30	30	33	18	30	27	27	25	34	16	33	34	39	34	35	32	28	22	37	35	30	23	21	7	4	39	32	24	37	9	14	10	12	12	30	36	21	28	21	15	23	29	15	21	10	3	20	31	30	24	37	30	25	25	19	28	25	12	36	28	30	14	28	9	25	25	16	19	36	41	41	29	30	35	29	34	28	36	14	33	30	31	36	16	33	17	5	42	16	5	35	38	41	28	14	34	28	39	24	30	32	26	25	22	32	14	40	14	19	14	23	22	19	12	9
Subject_034	28	23	28	33	28	29	33	30	27	32	17	27	30	41	25	23	29	37	38	31	31	35	33	24	37	25	30	27	31	30	33	36	27	30	32	29	22	9	18	11	19	23	40	25	28	6	34	22	22	22	18	34	23	29	24	38	8	28	22	19	15	20	6	26	21	28	29	29	24	28	22	34	14	28	33	20	27	18	15	24	24	25	21	28	32	26	41	29	33	29	24	31	37	20	19	26	20	40	33	33	21	46	2	14	15	15	27	25	29	24	23	24	27	22	30	28	19	24	39	31	20	34	39	30	31	18	15	26	12	26	15
Subject_035	38	5	37	27	14	11	37	19	31	10	31	31	26	32	38	48	22	46	25	14	36	18	32	13	19	22	39	32	51	39	12	29	29	29	45	36	35	6	28	19	20	34	16	30	16	2	30	9	19	52	9	24	28	27	29	20	16	27	31	12	28	7	3	51	14	51	36	37	21	35	32	28	26	43	33	27	30	18	7	19	22	32	9	13	43	19	32	33	15	50	32	25	45	20	24	29	18	31	21	24	25	26	13	23	10	24	43	34	43	42	29	13	26	13	32	29	14	14	29	23	32	7	15	20	14	36	33	27	28	30	14
Subject_036	34	22	28	38	29	34	25	40	40	27	18	39	26	33	33	22	36	24	33	31	38	21	26	38	33	19	35	35	39	34	35	43	33	33	30	31	31	11	11	21	26	18	41	15	28	12	28	26	22	32	24	40	30	44	23	11	25	31	21	15	23	20	12	25	17	30	27	31	15	22	19	13	28	31	36	25	37	18	22	20	8	13	13	30	27	20	30	35	27	35	30	30	40	25	32	26	33	28	27	29	31	27	15	16	9	28	16	17	36	17	22	22	31	14	14	19	12	25	20	23	20	35	26	27	19	22	21	22	23	31	16
Subject_037	32	13	40	41	45	54	32	28	43	38	17	48	30	36	16	41	38	16	36	38	37	26	31	35	25	13	22	21	55	34	19	21	44	18	23	26	35	1	19	26	12	38	26	19	37	23	14	9	10	9	17	37	15	24	16	16	20	15	13	23	12	20	2	11	1	15	18	27	19	12	13	18	18	7	36	24	39	29	14	20	26	28	22	17	39	35	26	31	11	35	39	34	39	12	11	16	25	27	41	12	15	38	10	17	14	21	33	45	47	42	35	41	38	19	31	38	26	46	27	51	33	38	35	35	31	28	11	15	13	24	22
Subject_038	38	27	25	33	22	25	33	35	27	40	34	31	28	37	29	26	26	36	32	31	32	22	27	30	30	11	20	30	32	31	26	35	28	40	36	34	32	11	21	4	7	31	25	33	15	28	29	14	22	31	12	30	25	34	18	12	16	46	32	12	18	15	27	22	19	34	15	20	31	32	23	16	17	19	27	33	37	15	16	20	17	28	19	26	32	26	36	33	27	29	44	27	31	33	36	32	45	41	24	28	21	25	14	27	7	21	20	34	35	11	23	31	20	13	26	24	39	28	32	16	30	32	15	44	22	17	20	18	24	18	10
Subject_039	39	36	26	29	27	33	31	26	24	24	11	18	15	28	32	18	18	27	31	15	28	26	36	20	23	14	35	46	25	31	23	28	15	26	21	19	33	2	12	8	4	28	14	19	30	14	13	36	28	8	35	36	21	37	23	25	24	43	44	32	31	11	31	44	6	24	26	31	39	40	37	15	18	25	30	19	24	27	35	11	19	20	10	32	41	28	32	38	29	38	39	20	30	31	22	41	42	20	39	9	34	24	9	12	19	18	32	20	38	38	24	28	28	27	32	28	44	10	29	41	43	19	44	37	30	29	10	13	10	12	27
Subject_040	28	14	15	15	19	19	36	39	40	41	18	43	39	45	27	21	38	32	25	32	28	24	36	28	31	17	23	22	35	44	25	47	37	24	31	28	30	21	6	23	12	30	50	25	38	17	12	35	11	29	19	31	21	29	26	30	10	28	25	32	21	13	10	16	7	40	30	19	29	29	23	16	13	28	25	12	25	18	9	41	41	22	28	32	24	22	37	28	23	37	31	43	46	37	26	31	33	33	27	26	18	35	14	22	3	23	20	20	29	6	23	36	29	18	22	29	15	25	37	29	28	23	32	25	25	41	13	19	12	22	6
Subject_041	29	37	27	24	14	20	30	21	36	30	27	43	26	28	28	34	24	22	34	13	28	19	29	32	7	10	25	51	39	31	28	30	34	37	42	46	29	5	2	4	3	29	21	12	27	4	7	14	26	44	37	21	19	25	26	35	44	35	33	26	32	29	5	23	16	34	21	27	40	31	36	19	31	24	24	14	23	19	35	11	14	19	12	28	34	48	35	34	34	58	40	45	41	36	41	41	36	38	51	17	40	37	16	4	20	11	26	23	29	12	22	27	34	14	17	21	14	22	37	12	3	31	25	30	33	8	19	5	12	13	30
Subject_042	31	11	22	8	18	24	27	23	15	21	39	25	24	13	20	32	16	22	37	18	25	16	24	24	14	3	22	31	31	32	14	31	29	46	22	24	13	3	15	24	12	21	22	15	40	17	11	35	30	47	22	17	12	28	17	19	33	30	40	37	40	41	48	47	43	40	24	28	41	40	23	22	26	14	27	11	17	10	15	18	17	3	20	40	4	32	32	32	42	46	47	27	29	35	39	40	33	41	41	26	41	18	17	49	8	25	45	33	36	12	30	25	10	17	18	45	59	41	34	9	36	34	35	40	26	20	6	8	6	15	13
Subject_043	29	18	24	26	25	17	34	19	20	41	28	29	22	26	23	13	16	17	33	21	17	24	35	18	25	8	18	38	34	38	9	18	24	34	17	23	17	7	20	15	2	21	26	9	39	27	35	23	39	33	33	27	38	30	39	14	22	29	14	12	14	17	4	33	14	31	22	36	15	23	29	31	40	7	22	31	28	31	39	15	20	29	8	44	59	38	43	33	13	42	40	24	20	31	35	41	28	37	51	38	29	26	29	36	16	26	32	41	43	20	32	3	33	26	24	19	15	17	41	26	50	35	20	44	37	22	22	9	31	5	9
Subject_044	33	24	26	14	27	40	33	25	27	31	31	29	18	21	24	21	27	23	29	19	30	21	18	22	24	17	23	27	30	31	21	21	29	21	20	23	33	19	18	17	7	32	20	26	38	17	19	30	36	48	38	33	19	27	23	21	21	40	17	25	24	32	0	33	31	18	16	18	39	30	37	25	29	15	23	17	18	23	31	16	13	13	8	34	30	46	28	26	37	47	29	30	28	28	37	30	45	32	45	33	29	22	8	23	16	36	31	24	32	30	36	26	24	25	10	28	19	42	31	30	28	27	30	25	35	24	33	14	24	16	10
Subject_045	36	19	14	30	29	15	33	26	31	36	31	21	22	33	25	34	26	27	34	24	31	33	17	29	42	27	33	36	24	36	14	41	28	13	23	27	11	0	40	4	1	10	20	19	27	11	22	24	34	28	42	38	27	33	22	27	26	41	45	25	26	26	5	44	29	35	26	34	3	44	36	34	10	23	31	23	31	17	15	7	16	15	11	22	45	36	27	30	32	41	22	16	35	35	39	45	32	29	23	25	38	31	17	12	15	6	24	29	20	25	34	38	32	22	27	24	3	27	32	33	22	33	40	30	21	18	24	15	22	13	27
