	Angular_L_1           	Cerebelum_6_R       	Cerebelum_Crus1_R_1   	Cerebelum_Crus1_R_2   	Cerebelum_Crus2_R   	Cingulum_Ant_L_2	Cingulum_Ant_L_3      	Cingulum_Ant_L_4      	Cingulum_Ant_L_5      	Cingulum_Ant_R_2      	Cingulum_Mid_L_1      	Cingulum_Mid_L_2      	Cingulum_Mid_L_3      	Cingulum_Mid_R_3      	Cingulum_Post_L     	Frontal_Inf_Orb_R_2   	Frontal_Inf_Tri_L_1   	Frontal_Inf_Tri_L_2   	Frontal_Inf_Tri_L_3   	Frontal_Inf_Tri_R_2   	Frontal_Mid_L_1       	Frontal_Mid_L_2       	Frontal_Mid_L_3       	Frontal_Mid_L_4       	Frontal_Mid_L_5       	Frontal_Mid_Orb_L_1   	Frontal_Mid_Orb_L_2   	Frontal_Sup_L_1       	Frontal_Sup_L_2       	Frontal_Sup_L_4       	Frontal_Sup_L_6       	Frontal_Sup_Medial_L_4	Frontal_Sup_Medial_R_4	Frontal_Sup_R_1       	Frontal_Sup_R_2       	Frontal_Sup_R_3       	Frontal_Sup_R_4       	Fusiform_L_1          	Fusiform_L_2          	Fusiform_L_3          	Fusiform_R_3          	Insula_L_1            	Insula_L_2            	Insula_R_2            	Insula_R_6                  	Paracentral_Lobule_L_1	Paracentral_Lobule_L_2	Paracentral_Lobule_L_3	ParaHippocampal_L_1   	ParaHippocampal_L_2   	Parietal_Inf_L_1      	Parietal_Inf_L_2      	Parietal_Inf_L_3      	Parietal_Inf_L_4      	Parietal_Inf_L_5      	Parietal_Inf_R_1      	Postcentral_L_3       	Postcentral_L_4       	Postcentral_L_5       	Postcentral_L_6       	Postcentral_R_5       	Postcentral_R_6       	Precentral_L_1                  	Precentral_L_2        	Precentral_L_3        	Precentral_L_4        	Precentral_L_5	Precentral_L_6        	Precentral_R_1        	Precentral_R_2        	Precentral_R_3        	Precentral_R_5        	Precuneus_L_1         	Precuneus_L_2         	Precuneus_L_3         	Precuneus_L_4         	Precuneus_L_5         	Precuneus_L_6         	Precuneus_L_7         	Putamen_L_1           	Putamen_L_2           	Putamen_R_1           	Putamen_R_2           	Rolandic_Oper_L_1     	Rolandic_Oper_L_2     	Rolandic_Oper_L_3     	Rolandic_Oper_R_1     	Rolandic_Oper_R_2     	Rolandic_Oper_R_3     	Supp_Motor_Area_L_1   	Supp_Motor_Area_L_2   	Supp_Motor_Area_L_3   	Supp_Motor_Area_L_4   	Supp_Motor_Area_R_1   	Supp_Motor_Area_R_2   	Supp_Motor_Area_R_3   	Supp_Motor_Area_R_4   	Supp_Motor_Area_R_5   	SupraMarginal_L_1     	SupraMarginal_L_2     	SupraMarginal_L_3     	SupraMarginal_R_2     	Temporal_Inf_L_2      	Temporal_Inf_L_3      	Temporal_Inf_R_2      	Temporal_Inf_R_5      	Temporal_Mid_L_1      	Temporal_Mid_L_4      	Temporal_Mid_L_5	Temporal_Mid_L_6	Temporal_Mid_L_7	Temporal_Mid_L_8	Temporal_Mid_L_9	Temporal_Mid_R_1      	Temporal_Mid_R_4	Temporal_Mid_R_5	Temporal_Mid_R_6	Temporal_Pole_Mid_R_1	Temporal_Pole_Sup_L 	Temporal_Sup_L_1     	Temporal_Sup_L_2	Temporal_Sup_R_1      	Temporal_Sup_R_2	Temporal_Sup_R_4	Temporal_Sup_R_5	Thalamus_L_1          	Thalamus_L_2	Thalamus_R_1          	Thalamus_R_2	Thalamus_Ven_Ant_Nucleus_R                 	Vermis_6            
Subject_072	328.6398	103.8972	28.9288	38.3198	131.4345	43.3496	279.6011	46.2783	391.954	130.9541	202.0731	247.7548	264.1041	203.5208	345.9854	230.9473	289.531	162.4571	188.8653	87.1791	310.5618	220.6123	140.6875	244.6151	104.4922	28.1052	422.6139	165.9167	161.5002	419.3847	279.0273	112.3838	137.6475	191.3084	237.9192	234.2021	54.1042	0	95.9929	10.3046	70.9539	59.4492	317.1162	31.9281	128.8776	72.0111	0	139.8995	67.5538	169.941	208.7492	54.7628	55.9584	107.3195	59.2832	193.6561	21.9835	72.6047	78.8432	54.6162	20.5856	232.0605	48.0362	385.9789	20.8912	157.5534	85.4962	67.5757	290.53	139.9085	294.1348	164.3042	370.577	130.1833	126.3773	626.2081	186.4588	140.0418	0	42.675	39.8288	178.8069	87.946	187.2152	114.1837	181.7014	401.1042	471.7777	166.2903	489.7434	76.5045	178.3788	198.7328	117.4847	211.48	87.2903	242.7289	287.0796	299.9859	55.4689	424.4203	414.1837	18.7437	13.7825	30.7087	15.1642	56.7324	206.9058	77.5932	140.6091	56.947	124.8367	486.6662	125.1256	294.9518	94.238	48.0545	50.1989	134.6183	146.9134	88.4088	48.1854	167.2392	308.9069	247.8489	84.1278	31.7916	29.7819	100.5707	157.3869	85.3876
Subject_073	169.7732	44.4255	64.4942	155.9026	66.9436	69.2635	178.8575	133.9023	301.1601	78.8607	161.827	185.487	184.5931	347.0078	142.159	13.2759	350.8695	385.2208	238.0214	49.504	348.2815	322.6299	105.5484	219.2628	167.6956	58.8544	220.5898	207.6694	86.5079	128.0849	91.0847	134.9102	174.1694	67.1662	41.9424	67.5857	124.785	8.9062	17.6078	326.7118	5.0977	593.0281	324.2437	137.1835	99.7308	3.9956	100.9325	148.1518	33.2004	298.4786	57.4367	342.3787	470.0373	185.1228	354.7283	150.6253	266.3462	110.1902	30.0881	42.3511	117.8969	0	121.5981	144.0871	2.8965	557.7595	355.4805	291.2931	19.7618	59.6934	116.7498	280.4731	113.6363	90.8749	119.9579	68.1336	241.3413	129.1837	180.2885	62.8843	243.7719	76.7742	34.2319	63.7764	90.3588	201.0354	316.4695	244.5866	187.8389	150.8269	221.5963	248.358	372.8586	352.9083	125.3607	322.1771	176.2137	179.4117	221.4496	109.8729	155.6246	35.3322	281.111	40.2141	16.1738	0	113.8673	194.5203	163.1986	224.5811	34.6513	28.8839	382.8154	19.9967	12.8432	263.4938	61.7987	140.6118	210.6803	130.6103	282.099	209.5672	40.0533	78.9448	168.3557	198.9569	87.7163	169.4735	42.5032	46.0954	7.4687
Subject_074	102.554	50.1411	68.6854	34.4315	74.1427	108.1088	576.3464	195.1521	238.9098	136.718	31.8657	112.3188	358.6507	247.543	148.3261	329.1153	302.4317	146.4213	251.3119	79.4641	217.3579	196.1456	91.4535	367.9753	32.5884	17.6771	160.6193	269.7037	348.9182	130.8698	359.3759	157.1418	429.6381	106.2083	298.866	100.135	39.4745	3.7717	33.586	1.281	21.729	251.8707	270.4647	127.8643	61.6287	229.5213	103.6363	6.5984	107.5765	117.6839	161.4249	183.7347	39.9983	129.8192	83.4505	29.3874	125.6278	221.8139	29.4493	163.4631	99.4902	10.5197	130.1468	160.5957	0	73.2679	172.1523	18.24	295.3939	25.7502	127.7883	134.6491	18.2044	466.9824	107.2382	32.8769	39.0533	197.2703	60.9483	151.2783	179.8166	12.1557	103.1381	239.0581	181.0293	332.9747	242.7101	434.769	244.6906	195.4387	180.5288	393.1481	457.775	181.359	207.2188	46.0065	240.626	182.0598	218.5374	143.3445	467.6442	82.2239	0	303.491	52.9943	78.8949	60.9128	71.6484	94.1932	84.3868	114.5802	158.6932	402.0341	296.4831	27.6399	108.8838	34.5005	181.9686	323.7174	24.2584	61.4083	43.6481	60.912	429.6569	270.7005	20.8844	170.981	5.1321	27.3826	153.1901	277.5559
Subject_075	435.0843	283.1078	91.6538	197.3596	23.9978	248.0873	197.8467	99.3409	153.9937	208.133	444.6065	156.1912	273.8575	196.2954	338.9989	14.2055	251.0652	68.7759	248.4256	134.6585	62.4395	129.2481	27.0892	138.0777	28.5359	119.6827	265.7229	205.3434	167.599	267.2433	531.802	154.0358	146.6128	16.1458	213.474	344.9715	174.7195	11.475	0	55.2696	24.0347	123.9929	566.6211	130.8377	36.7488	165.45	303.1747	101.2284	225.4555	53.8735	171.633	114.5626	57.7161	90.2021	104.3508	134.1062	205.3134	57.013	237.2491	25.5737	59.7215	490.2598	3.0465	425.612	84.6947	608.3872	127.1206	235.0361	250.2696	147.1872	225.9815	105.4661	53.8976	89.0839	152.2544	282.224	205.8141	166.7383	26.5233	21.5885	114.3936	179.7805	6.5089	254.8191	167.6148	499.125	194.9538	164.4203	123.0928	145.6679	175.2917	273.7938	320.0261	179.1792	28.8444	279.3783	125.6814	117.3441	76.4933	147.793	277.3912	248.8727	102.4509	185.3119	57.8687	339.5873	226.5937	22.1335	171.6811	115.8288	50.7434	296.878	472.0146	273.9653	138.1956	191.771	182.8438	81.0585	130.868	121.2434	168.2571	3.4781	98.0974	69.3887	74.3418	42.069	0	45.306	4.353	171.989	0
Subject_076	85.1152	88.4078	36.7967	140.1672	72.3861	28.121	187.2424	125.8699	165.3502	312.1374	112.5191	226.8298	184.0788	278.5148	225.1502	45.3801	245.6281	74.7398	159.9406	275.7787	59.8286	393.3218	80.5729	26.1793	94.6606	89.6568	121.0714	83.7558	56.5949	174.3549	150.9952	149.5886	183.0255	30.9676	52.2066	198.1963	139.8724	6.2428	192.8158	101.8135	39.1282	106.6476	371.2392	53.0325	222.7901	76.4538	384.4093	11.7228	359.0612	85.6908	86.3007	159.7511	5.5719	404.2793	58.401	107.0798	159.062	158.0151	354.795	55.1908	90.991	2.0856	43.139	327.7592	2.9072	230.1505	156.6	105.5892	157.7156	5.8219	50.3288	103.4482	245.724	71.1206	100.1519	392.1625	336.1801	38.8745	86.4669	49.674	91.6708	264.3627	65.4171	122.8441	253.3723	94.4541	218.1982	136.9764	85.2484	663.5198	528.2297	181.5744	112.4512	137.9282	123.3375	176.3379	152.4943	79.6201	255.6474	112.0147	48.0671	189.595	109.0236	160.7159	16.0545	229.0836	112.7489	117.4076	285.3391	165.9429	47.0257	201.6613	637.2928	139.2876	91.2037	358.9813	198.2543	67.6102	458.0073	123.4313	107.0409	73.1169	166.449	169.4054	204.4756	40.4549	21.7616	71.3563	32.8598	181.7605	13.4981
Subject_077	75.5021	0.2	24.0257	62.1301	110.2115	240.8109	89.3086	187.6582	168.4754	0	61.0555	360.1552	720.7148	447.5151	39.8844	326.1844	397.8476	117.6142	49.0631	482.4269	163.7451	556.4691	95.9365	371.8334	74.4045	0	149.6646	122.1717	144.1799	424.0636	155.4388	287.7734	148.7024	49.746	117.2048	92.8784	86.4929	70.9553	0	12.2467	24.4402	264.5423	294.6671	29.3859	177.0134	0	294.9836	139.1444	0.18182	8.779	170.4465	227.0112	179.3458	97.1918	346.7585	61.7351	71.1709	31.7589	57.6764	71.2775	17.7502	1.0284	356.4825	382.29	3.1958	139.7767	1077.0981	123.2821	129.3459	461.9281	194.1621	119.5005	176.8617	7.3885	133.9527	244.3452	700.2699	28.228	91.9143	89.0676	0	50.3554	163.2761	548.4752	195.6609	17.2563	427.258	207.5004	28.3743	439.6632	174.2656	75.4471	227.6522	134.5158	107.0095	168.0296	135.6705	755.0589	321.2803	140.9101	72.4603	230.5488	33.6229	135.6914	0	180.0019	640.9955	180.348	441.6807	117.0785	106.7415	68.2831	338.1744	79.2781	106.8785	207.0038	33.3964	508.5465	375.6637	198.1968	8.0958	84.9801	0	52.6138	0	952.6357	40.9345	22.1042	0	506.7405	1.5756
Subject_078	225.3979	53.9473	21.3437	15.3274	107.8395	221.9056	337.8335	63.733	185.382	372.0549	273.1307	491.7247	201.6164	85.1419	40.5845	171.2383	322.2779	165.2607	315.7785	201.5197	33.8644	127.0567	80.4488	49.8875	63.0886	0	63.392	528.6995	443.9489	73.5732	109.7988	246.3982	82.6877	14.033	242.9145	123.8889	168.2603	0	33.3601	175.2753	73.2014	158.0113	240.6198	120.6626	165.3243	49.7008	125.6842	161.2992	75.0855	39.8165	114.3077	145.6359	177.6202	245.8876	132.5905	113.5188	116.119	8.4354	62.814	231.724	105.8867	91.2236	58.3093	151.6324	14.7218	294.0982	202.6425	302.603	145.534	80.6784	125.5725	31.5672	193.9385	170.4816	498.8276	152.0159	143.0396	86.681	77.6666	2.7871	191.681	160.5674	17.8179	276.1628	101.8002	381.7458	285.878	136.3971	339.9812	219.8213	225.6236	165.0266	296.8703	72.6338	140.4767	81.8091	535.0625	108.1369	462.9948	117.1903	145.9199	239.6305	169.0384	21.0372	16.5127	14.5893	371.5362	57.6886	185.3332	197.1154	118.7578	89.3665	179.4588	75.4571	282.054	338.8079	127.5855	221.7493	116.8661	59.8443	374.9995	116.2394	257.2924	158.4056	144.4657	91.2284	1.4103	77.3658	24.9266	156.3893	109.6707
Subject_079	352.7206	69.6495	87.2518	459.9554	168.655	29.5607	209.8819	195.8108	596.8952	16.0263	134.1467	208.1642	230.5982	250.368	70.1663	45.7889	418.6751	33.0134	142.8217	307.4573	187.0672	582.8409	28.9486	407.3958	123.9457	0	128.4355	77.7257	230.7533	0.42944	237.3425	422.1853	60.062	175.6119	160.1565	61.6457	45.3794	96.3636	77.5903	180.0933	116.1149	103.627	412.9129	276.5759	291.5171	317.1994	485.9567	8.5494	211.3222	427.649	182.8841	112.3226	58.7492	339.003	106.8964	95.8573	228.5855	125.0457	116.4154	80.5232	15.7301	60.5621	29.4008	299.7253	2.7952	10.1527	77.7201	82.0834	123.5757	61.3573	245.6508	39.1483	92.9055	447.3085	194.8375	247.5549	214.8066	24.1677	94.7723	76.2744	75.1521	0	74.9518	67.8417	86.5009	144.1158	291.7991	61.8029	79.2655	508.6381	191.3513	564.5954	87.5591	249.0006	108.7837	322.5488	503.5935	196.0603	183.5492	449.7234	50.2216	65.6336	87.7841	77.9047	3.622	14.0306	211.9751	970.6828	274.6421	88.6654	115.0495	120.4052	355.8749	151.1497	171.8745	194.7579	36.3157	39.1898	168.8181	4.7495	188.424	10.8599	52.972	115.1541	28.3622	159.0018	68.4116	38.0197	0	94.2055	72.5936
Subject_080	283.5404	5.1663	46.5272	75.6507	164.2088	38.434	175.057	129.4976	128.7993	72.8637	70.5785	223.6914	105.4844	104.0768	121.0175	117.0234	137.9361	280.3657	191.8894	217.6968	377.8718	97.2897	101.3324	84.3983	94.9126	359.3022	127.039	83.8408	446.558	59.9213	13.6964	179.4639	374.1523	110.4495	198.187	260.6763	358.8792	180.3117	133.076	194.3038	2.6589	47.4447	105.3063	76.3165	154.6158	2.7599	146.5558	14.3445	6.8074	414.6608	391.6403	62.217	287.3849	139.6659	235.6856	112.8768	185.2989	155.8287	69.5367	77.2945	87.2959	51.7584	65.5548	42.5514	31.063	163.678	166.136	255.3137	0	199.5743	278.294	297.1107	194.6134	74.4503	77.105	179.8499	151.7555	146.09	69.2667	18.4485	0	433.591	37.5205	229.5237	56.0481	87.8253	216.2713	214.3409	148.7362	88.105	224.3361	66.8354	177.4759	54.3873	319.2306	332.9122	407.3696	101.9753	88.7638	319.5122	173.809	115.3365	154.0497	94.6585	0	141.9272	415.4635	213.3467	105.3634	272.3605	136.972	56.3044	118.328	368.0895	271.7429	90.1509	187.8019	168.3929	489.0323	169.9713	214.9815	395.0062	29.1073	408.7869	129.5896	163.5438	98.4331	81.6823	299.0929	65.8283	10.1102
Subject_081	478.8466	13.9558	86.8707	83.3176	96.3308	267.4759	534.7458	98.9113	161.2077	0	125.5392	500.2817	281.3993	128.4016	191.9648	7.9661	99.1402	78.2846	178.4862	344.3773	160.0401	197.008	21.6845	82.7858	75.9059	0	52.3294	310.8476	45.9865	141.4661	433.7321	188.7504	126.1944	75.0537	114.4561	208.9099	0.41024	0	11.2239	0	4	176.8753	214.7274	2.2091	148.9156	0.45651	277.2199	61.8257	32.9604	25.8372	84.3112	100.3813	125.4608	65.8648	260.4355	27.5661	57.4522	60.5161	634.68	185.9133	327.2835	0	3.1081	46.9505	21.0301	153.4385	294.8411	318.1264	98.2549	218.9975	62.0708	216.3775	120.0672	739.9281	161.2407	62.0078	242.8656	31.6988	108.2446	82.8025	90.9598	29.3158	53.1734	65.7102	335.5664	111.3303	177.8862	237.3141	70.253	952.4675	356.4356	103.3826	159.1608	101.065	155.1858	32.2333	193.6115	135.6628	264.8777	178.1795	167.1628	116.9983	4	293.3614	13.6231	0	139.9301	156.3724	131.5298	111.3	150.0075	349.9988	283.4674	319.9094	35.9131	685.5307	112.3125	232.4996	345.2529	25.3246	274.8403	53.1299	252.3828	16.1027	73.749	78.2258	382.3806	27.7331	230.1808	28.1057	70.6725
Subject_082	251.2662	53.0348	231.4243	105.863	338.1965	181.06	76.3556	93.9562	321.0429	204.6246	293.128	281.9364	506.7036	267.4186	75.4085	0	331.8416	322.2388	527.2735	65.0274	54.6795	398.1038	191.6697	301.9178	77.7382	211.5959	101.3628	193.7778	168.7662	100.9371	30.8023	124.7965	95.4391	71.1857	136.4036	139.2854	141.233	196.523	345.343	8.6398	76.4647	299.9467	267.174	225.9813	251.4963	620.6672	3.9955	95.1267	1.6307	764.8644	200.2103	173.0936	52.4931	404.5934	115.641	138.5664	186.029	212.7923	22.8106	100.2465	70.7751	0	158.5575	202.4041	0	84.8516	63.5545	770.6227	30.7749	297.8534	221.9392	300.0933	31.8285	355.2717	7.6284	154.723	27.7959	27.6943	56.1309	31.5303	145.9828	15.7183	35.2983	290.2429	275.6151	71.9039	543.2157	245.4571	115.9346	59.2486	101.2866	387.6808	160.973	180.7724	0.18696	88.8229	179.6685	333.4124	403.7679	57.1704	274.598	105.8792	12.7496	94.2156	60.1722	0	136.2899	485.8011	105.0891	0.4693	18.0693	541.9995	177.883	208.0897	318.9344	18.2418	54.062	59.0505	251.3062	46.6305	47.7027	96.1284	72.9817	0.72973	180.6977	157.3012	94.1027	197.9318	10.5513	205.2506	216.8787
Subject_083	160.7875	52.819	171.677	147.3084	55.8138	126.168	175.1847	215.7111	278.4754	109.4507	211.3219	126.3855	53.4101	485.8553	152.8778	41.715	217.6084	219.9658	326.4868	281.9466	406.6079	256.9576	77.4531	444.1242	191.0063	13.333	177.7136	146.4182	183.0401	119.7902	189.3071	234.8495	41.1825	206.0786	191.657	64.6161	69.9689	74.2359	116.6926	134.4008	52.536	248.8555	141.2144	37.7765	113.9878	147.5987	228.4882	5.8054	111.8442	100.0864	261.4415	201.4317	164.5797	157.6926	132.2797	224.1289	115.014	226.7092	23.7623	24.2498	69.2613	508.2673	69.7063	76.8694	146.3036	246.9105	110.6551	99.4627	128.3661	49.4413	6.7486	91.477	213.4539	260.2925	78.6258	114.5088	157.5428	57.7076	81.8075	153.8238	102.3604	188.4935	257.1951	272.0207	39.376	488.839	201.9427	45.8562	100.719	732.5228	150.6436	339.3358	225.9973	7.4768	138.5743	354.505	64.9686	239.4875	278.1856	54.428	256.9572	109.9737	68.4474	61.2398	10.5991	87.9158	60.1992	261.6683	189.683	23.0738	334.8026	143.7031	273.2235	72.6699	81.854	90.7813	42.4733	261.1067	139.2459	20.8653	50.4286	280.5487	52.5508	110.8336	152.4425	189.0695	20.4945	262.6934	127.0656	32.3546	110.9916
Subject_084	101.0478	472.0381	97.5657	206.0116	69.3084	205.4397	750.3643	374.5996	478.3524	334.717	253.8211	104.747	203.7138	437.7707	68.1346	88.8286	128.9596	280.1902	181.2595	47.7817	197.3509	149.8535	53.3331	270.1838	294.6432	8.137	81.5612	207.5418	295.81	137.7184	82.6284	187.218	288.1006	79.6512	143.0491	480.5437	135.9385	26.7529	386.1479	284.5522	29.2045	64.7858	105.9775	37.4131	249.6605	56.4248	441.8938	1.4647	89.1056	225.5233	183.5058	161.4572	104.4126	184.8291	173.3828	68.5113	107.8649	199.9718	60.7121	136.3909	57.4579	219.8883	12.4621	270.7409	153.7874	87.5933	60.3453	533.1327	93.4703	92.9121	59.3148	52.6496	113.9704	143.6197	56.3536	309.0963	29.2288	137.1374	81.5472	22.8787	188.9475	64.5112	60.6128	202.7616	20.8527	204.2467	221.9317	98.7324	414.8662	282.7925	255.2577	105.6527	418.0993	141.7829	424.4996	118.7513	184.3232	308.0932	276.5483	36.2688	80.5842	345.1691	32.0568	206.4575	8.5089	27.1385	267.8096	101.9385	355.5664	113.4891	58.227	177.4054	87.4841	231.7667	161.2418	108.543	8.6211	108.0431	187.07	66.2395	104.3007	75.4796	228.7065	115.8103	232.8473	19.0778	20.0967	40.7995	7.0603	70.2958	20.1876
Subject_085	104.1138	293.8691	56.9732	378.3614	137.4295	419.4038	258.8563	75.0994	61.6569	21.477	109.8327	384.5711	246.7339	59.2147	86.4224	90.509	103.5059	101.84	17.2894	193.5351	127.6996	111.1896	94.8648	123.6426	63.7118	1.2034	82.4793	328.8205	170.6487	180.4684	47.125	294.68	180.766	125.6084	242.3717	53.0986	79.4045	201.614	112.3928	96.5028	0.26091	46.4642	527.6991	73.6779	17.3642	179.5897	231.0639	54.2672	17.6694	204.6334	194.0825	138.6331	225.4129	172.0011	114.1714	52.6828	121.2885	249.1918	386.8751	215.0343	165.6378	7.9544	48.0795	200.567	44.3949	157.6752	367.2854	167.7652	129.0293	246.6792	90.3194	119.9413	148.7958	19.3993	302.4888	126.7151	225.4561	331.0531	100.7887	56.0601	64.8715	57.2692	453.9077	185.3979	115.7251	40.4572	203.1207	149.6846	118.3369	312.0875	250.3963	74.5128	264.4857	304.7047	143.4326	181.1892	50.4957	181.473	100.9677	183.5787	529.0388	108.1345	56.2999	38.8461	85.905	1.3521	68.5552	185.9604	6.4192	132.1109	184.7881	104.9903	419.7192	47.2537	87.1701	383.5327	32.8528	158.0302	190.5282	83.3285	291.2477	94.661	192.3305	73.9306	109.6744	336.1029	279.5207	159.5292	394.7285	163.4063	265.8213
Subject_086	220.6758	10.0197	393.7487	2.5989	285.0313	166.9942	249.1442	96.421	470.5997	36.997	135.6113	523.2384	169.3017	165.7428	95.6965	115.4187	199.4488	340.6402	235.9832	127.5334	147.403	245.8215	12.3807	270.1028	86.3775	105.1202	235.5989	107.6105	51.4931	227.6469	158.8157	196.9837	75.6026	360.8602	239.5184	103.4042	298.7453	144.0705	32.1422	37.6259	75.1128	247.7873	282.1996	87.5972	239.8566	481.4517	118.2718	29.6732	51.8223	96.6513	148.5606	332.4375	164.8838	399.8868	37.1772	185.1073	416.7623	112.4504	126.6911	149.2997	160.8975	129.7861	2.8223	25.2554	37.2348	185.1785	58.1438	147.2844	115.935	25.2894	49.9709	86.3207	34.6314	89.3362	121.201	360.6799	8.1313	424.0319	67.2444	45.4858	42.2696	81.0572	48.6905	195.2771	466.2234	169.6903	157.068	476.0579	100.941	877.089	159.7524	107.2794	178.4114	154.8987	32.4489	180.8979	215.0736	295.2066	196.026	134.5581	158.9645	238.5707	0	28.1785	2.103	152.0517	16.1272	156.032	253.7447	204.6353	284.4173	207.9384	152.082	132.7388	8.0157	225.5874	261.4062	86.5269	469.2859	0	175.8734	242.8396	189.6929	14.507	212.4902	43.5244	231.7531	23.9005	51.1658	78.1361	106.0833
Subject_087	164.1392	30.2148	14.0064	44.8368	172.5686	63.2548	328.8838	104.153	1161.7026	121.837	4.8292	873.0461	185.0709	1016.1317	95.6645	152.1126	167.8644	59.7067	1168.4474	13.553	139.2926	218.7531	49.0782	311.0632	304.5543	60.7726	222.8097	526.5753	218.3783	243.7929	0	370.3815	47.515	36.6841	282.0105	312.2388	356.4438	5.3359	6.0454	0	0	556.8787	2.7318	54.6676	97.3952	44.4972	278.5991	0.68567	62.6371	134.4542	387.5079	444.7097	240.1954	148.8453	189.4549	387.9104	302.8099	24.1235	258.1076	43.5662	57.6553	273.6033	69.6579	85.8719	6.3927	5.9352	128.2304	195.4486	83.1852	41.1506	31.0557	399.7608	238.4777	1.3475	328.3284	9.6344	371.5231	536.2233	46.1921	327.4626	13.1935	405.7313	0	423.8274	29.5028	31.7856	194.3774	14.0667	82.2185	987.6623	214.4724	270.6666	356.2096	15.1177	10.7328	307.4201	192.0799	195.8979	343.4846	154.8976	90.8437	194.4508	0	64.5179	34.3689	21.0965	187.0649	18.5643	41.0988	49.8934	10.0677	295.9721	21.0471	82.6606	124.8254	64.7558	11.797	127.4208	38.6726	136.0849	364.9468	255.7875	74.7493	11.2149	33.8684	0	1.6589	1103.0615	13.2028	497.2989	0
Subject_088	156.2918	24.0117	27.6457	284.7505	161.6194	121.8087	323.6316	38.0911	261.4893	12.3448	230.6388	440.8318	163.8377	320.1444	142.0509	552.0863	77.9706	113.1477	473.1696	70.085	298.0186	222.5129	70.47	112.6327	252.7647	42.6921	44.1201	403.2113	306.6691	65.0813	337.6115	405.3996	175.0908	244.7911	206.5191	22.4095	159.3631	23.1058	46.3685	0	0	211.8857	215.7822	350.7557	295.1854	3.1789	31.1023	229.3388	52.3533	337.4275	249.8026	199.0842	47.2463	383.3926	37.7036	53.3732	16.1846	126.0984	325.8637	44.2293	93.9848	365.3783	0	178.6197	99.5161	597.5992	60.5648	293.3544	119.4278	240.6127	75.8387	40.3077	356.648	212.0281	51.7744	29.5623	248.1467	213.9268	12.1843	148.2432	295.3973	125.7907	106.9232	372.6299	107.1981	142.8658	322.0592	19.6584	84.1578	537.7793	356.449	446.5251	461.7538	147.384	168.4643	134.5908	183.9361	142.7124	99.256	163.5864	150.131	110.9413	0	76.011	0	43.0633	105.522	154.1735	144.4463	58.4905	90.8561	319.0013	193.4848	139.8923	403.7537	422.6858	17.3189	125.262	110.1846	200.6631	157.3485	187.7204	110.7235	2.0823	283.585	579.8731	256.1396	413.9175	36.5774	24.2056	14.6425
Subject_089	547.2855	42.1876	180.089	55.9329	9.8008	318.6451	116.4627	233.2475	361.9376	286.0067	136.1532	244.9671	486.7751	186.2571	241.9617	78.9313	168.5296	15.8095	620.6101	274.5362	414.4511	333.3469	105.0496	209.9994	274.4803	0	69.014	237.7931	255.6027	438.4913	120.8219	428.8353	36.3024	336.4161	264.8853	107.7164	216.2151	0	126.8851	59.4673	54.9728	6.5101	384.1289	309.3704	31.3179	3.1614	423.2587	115.8053	79.767	312.0791	88.1967	62.9792	143.5508	450.7155	195.5256	7.4902	87.3796	115.5334	250.2639	275.5291	166.1987	173.2858	0	300.4038	82.1988	391.5117	49.4775	282.7812	198.804	196.4391	180.4409	13.8622	123.3014	285.3202	185.5977	68.7224	398.5483	23.9704	0	34.3456	269.1586	61.122	188.7159	0	100.1621	132.708	859.8778	129.9165	120.3249	306.9703	259.1058	244.7008	246.9573	63.8364	215.4428	75.4393	286.6897	97.8391	256.8234	68.3228	73.1016	10.0849	9.4592	69.0088	4.9334	58.3792	56.6549	137.6837	33.639	39.8959	14.3513	328.8788	311.5202	163.5847	66.4864	3.997	0.5147	24.2777	214.1646	79.0454	335.1299	116.1173	112.6283	15.0294	134.0818	19.3311	101.3682	2.1107	131.9794	26.1918	9.6121
Subject_090	285.6221	0.57277	285.1981	44.6299	111.5824	826.9412	4.1048	325.8741	144.6652	182.9366	62.2959	102.2279	110.1834	198.0144	133.2679	392.5293	369.7744	379.5842	251.0599	219.6885	342.3778	397.1649	353.2515	284.7746	235.2854	4.62	113.1173	473.0649	36.5926	56.5125	88.7149	329.3203	268.1455	138.436	148.223	119.1396	70.5568	0.58382	0	0	0	149.2059	512.2835	184.0321	265.461	86.7684	66.9593	20.9088	92.6693	234.0283	124.8944	237.7955	108.7068	237.6783	193.2929	38.7547	179.9589	325.1305	219.2764	65.1079	221.5397	88.4365	117.1269	130.7452	1.3803	397.8931	234.2703	139.7025	98.5324	153.7777	196.1969	323.8844	372.974	263.5969	244.5856	681.0503	50.7743	92.9911	243.977	147.4614	98.2047	28.256	34.0498	185.3655	56.9661	174.4517	223.2089	150.405	51.5162	199.4144	231.0037	451.8039	291.8875	180.999	41.483	64.1986	166.8413	408.3891	20.8366	355.9964	76.8351	114.2003	58.6017	14.1632	148.9647	514.5	301.8889	192.4035	248.3433	52.2242	130.6781	135.9832	395.7641	385.7059	116.4406	344.9885	36.8701	292.3709	56.8198	110.018	62.4294	337.5393	114.7633	1.3757	152.5152	110.5809	497.473	5.1024	335.6885	53.1322	12.9145
