	Angular_L_1           	Cerebelum_6_R       	Cerebelum_Crus1_R_1   	Cerebelum_Crus1_R_2   	Cerebelum_Crus2_R   	Cingulum_Ant_L_2	Cingulum_Ant_L_3      	Cingulum_Ant_L_4      	Cingulum_Ant_L_5      	Cingulum_Ant_R_2      	Cingulum_Mid_L_1      	Cingulum_Mid_L_2      	Cingulum_Mid_L_3      	Cingulum_Mid_R_3      	Cingulum_Post_L     	Frontal_Inf_Orb_R_2   	Frontal_Inf_Tri_L_1   	Frontal_Inf_Tri_L_2   	Frontal_Inf_Tri_L_3   	Frontal_Inf_Tri_R_2   	Frontal_Mid_L_1       	Frontal_Mid_L_2       	Frontal_Mid_L_3       	Frontal_Mid_L_4       	Frontal_Mid_L_5       	Frontal_Mid_Orb_L_1   	Frontal_Mid_Orb_L_2   	Frontal_Sup_L_1       	Frontal_Sup_L_2       	Frontal_Sup_L_4       	Frontal_Sup_L_6       	Frontal_Sup_Medial_L_4	Frontal_Sup_Medial_R_4	Frontal_Sup_R_1       	Frontal_Sup_R_2       	Frontal_Sup_R_3       	Frontal_Sup_R_4       	Fusiform_L_1          	Fusiform_L_2          	Fusiform_L_3          	Fusiform_R_3          	Insula_L_1            	Insula_L_2            	Insula_R_2            	Insula_R_6                  	Paracentral_Lobule_L_1	Paracentral_Lobule_L_2	Paracentral_Lobule_L_3	ParaHippocampal_L_1   	ParaHippocampal_L_2   	Parietal_Inf_L_1      	Parietal_Inf_L_2      	Parietal_Inf_L_3      	Parietal_Inf_L_4      	Parietal_Inf_L_5      	Parietal_Inf_R_1      	Postcentral_L_3       	Postcentral_L_4       	Postcentral_L_5       	Postcentral_L_6       	Postcentral_R_5       	Postcentral_R_6       	Precentral_L_1                  	Precentral_L_2        	Precentral_L_3        	Precentral_L_4        	Precentral_L_5	Precentral_L_6        	Precentral_R_1        	Precentral_R_2        	Precentral_R_3        	Precentral_R_5        	Precuneus_L_1         	Precuneus_L_2         	Precuneus_L_3         	Precuneus_L_4         	Precuneus_L_5         	Precuneus_L_6         	Precuneus_L_7         	Putamen_L_1           	Putamen_L_2           	Putamen_R_1           	Putamen_R_2           	Rolandic_Oper_L_1     	Rolandic_Oper_L_2     	Rolandic_Oper_L_3     	Rolandic_Oper_R_1     	Rolandic_Oper_R_2     	Rolandic_Oper_R_3     	Supp_Motor_Area_L_1   	Supp_Motor_Area_L_2   	Supp_Motor_Area_L_3   	Supp_Motor_Area_L_4   	Supp_Motor_Area_R_1   	Supp_Motor_Area_R_2   	Supp_Motor_Area_R_3   	Supp_Motor_Area_R_4   	Supp_Motor_Area_R_5   	SupraMarginal_L_1     	SupraMarginal_L_2     	SupraMarginal_L_3     	SupraMarginal_R_2     	Temporal_Inf_L_2      	Temporal_Inf_L_3      	Temporal_Inf_R_2      	Temporal_Inf_R_5      	Temporal_Mid_L_1      	Temporal_Mid_L_4      	Temporal_Mid_L_5	Temporal_Mid_L_6	Temporal_Mid_L_7	Temporal_Mid_L_8	Temporal_Mid_L_9	Temporal_Mid_R_1      	Temporal_Mid_R_4	Temporal_Mid_R_5	Temporal_Mid_R_6	Temporal_Pole_Mid_R_1	Temporal_Pole_Sup_L 	Temporal_Sup_L_1     	Temporal_Sup_L_2	Temporal_Sup_R_1      	Temporal_Sup_R_2	Temporal_Sup_R_4	Temporal_Sup_R_5	Thalamus_L_1          	Thalamus_L_2	Thalamus_R_1          	Thalamus_R_2	Thalamus_Ven_Ant_Nucleus_R                 	Vermis_6            
Subject_071	88.2533	0	36.6306	5.3701	69.4762	165.7349	569.2335	87.6297	1322.1741	92.0154	170.8395	332.2096	223.4393	519.8679	81.3611	127.9594	73.2096	311.079	84.9741	166.7177	124.0292	177.7895	403.8445	357.1032	188.4314	58.4433	153.0918	210.8826	179.9021	163.7424	300.1226	87.2482	42.4385	5.9075	152.1058	46.3511	10.7855	159.8194	13.0251	184.0687	137.9828	65.2923	110.1144	6.3401	84.1567	135.4026	36.7415	14.0714	8.2099	199.7867	137.6501	217.2706	140.7301	352.6636	181.4557	162.6879	86.4958	257.8419	369.867	105.0594	85.1267	13.9156	161.0218	80.08	11.353	210.9078	140.1995	278.1489	5.7494	59.1198	501.7633	212.1051	150.2579	2.7888	63.2905	71.23	87.0481	51.7707	26.2092	89.8559	9.9728	61.1939	48.9953	7.0384	254.7353	123.3093	232.4192	38.8932	199.6301	307.7724	214.9743	302.1164	373.5655	32.3154	318.5873	360.0529	48.3142	190.3213	234.5363	176.284	286.3117	114.7678	86.3574	57.7851	37.3476	218.3502	18.2432	657.5202	152.3619	200.6019	26.7673	287.2504	146.8713	329.548	0.85961	73.9612	22.3133	195.8178	197.889	171.7192	153.5941	39.8673	11.9212	135.3303	80.9917	272.9077	59.2572	0.42821	26.4999	38.5379	99.9232
Subject_072	147.5977	97.8996	37.1322	59.972	70.1219	131.3543	117.7803	28.069	236.57	113.8402	136.8063	196.4341	198.2608	136.6531	271.3842	106.8713	230.9144	81.5727	205.8784	84.7816	283.1474	216.6909	70.7543	180.3509	65.5909	95.6734	325.5887	249.8722	97.6797	202.4911	339.8492	130.1256	141.2627	225.0772	210.8727	128.9597	87.6957	0	25.6731	20.1429	23.4827	66.0386	242.8352	71.1056	94.4398	80.1997	14.2481	62.1582	82.307	76.6533	73.8345	103.9956	123.1688	83.6882	56.9413	145.626	5.4042	115.3264	92.4486	53.3691	188.9028	254.665	51.1484	409.2976	25.1829	150.2021	77.0614	112.3265	276.9241	122.7902	135.0509	119.4755	182.841	107.5327	82.6942	240.1529	177.4683	92.7869	3.5258	77.2253	25.1151	201.7235	61.6696	261.8509	125.6181	157.1624	240.7141	339.4116	161.711	389.6284	115.6873	275.1628	141.4927	182.8728	158.7669	60.9896	183.7313	173.3999	170.4368	80.4178	161.8913	224.8642	72.8842	45.7256	20.2037	97.5488	155.5417	149.5303	96.4523	121.8832	34.8391	87.6128	327.5776	155.8881	202.1602	69.3471	55.0774	74.8804	119.9276	92.552	207.0433	86.7067	84.8207	159.265	215.1279	66.6401	51.129	45.1352	72.6269	137.6855	117.9515
Subject_073	125.5206	16.8072	164.3016	107.6083	100.6561	91.588	211.1469	88.3487	141.4625	125.005	100.5666	152.3423	89.2765	216.9547	126.4733	25.622	246.8373	362.2635	272.8406	41.5228	233.9986	256.6298	103.1442	282.1637	137.0171	53.3717	173.5545	100.1509	65.6618	109.4116	63.7098	121.7499	159.3464	33.7583	36.6565	65.3092	103.2557	71.4159	35.1546	277.0299	26.4545	297.2428	248.5537	120.347	252.785	166.065	148.9318	153.8651	44.2996	168.9742	34.3469	172.5336	307.136	91.0342	320.5578	95.5875	114.984	162.3229	16.2516	90.8386	261.2625	116.2154	79.5001	114.803	58.2189	428.5137	204.7672	270.2821	21.6623	41.5845	63.4367	163.5755	137.2334	76.5804	112.1263	76.0953	281.3923	136.0877	133.1977	83.1419	138.9844	29.6423	65.2844	88.7951	97.4792	226.8428	156.3673	317.6893	89.2053	145.0863	144.0134	172.9914	213.8288	303.2857	102.8246	178.7972	199.5657	198.8079	113.4379	81.3602	88.682	72.7847	203.2775	34.7921	42.9754	0.58234	252.0718	94.631	128.1743	116.93	23.1626	54.2722	304.9279	18.9582	14.8221	99.1875	70.3485	68.5743	204.9548	107.752	140.412	139.4506	77.8424	81.1044	189.5664	93.9655	60.7125	94.9419	46.1982	33.437	43.7954
Subject_074	80.6422	118.9652	50.4364	61.4885	84.7474	185.4338	429.4047	259.2169	198.6908	76.6835	47.456	165.5602	326.1446	217.1157	59.7473	198.8719	115.57	93.3361	235.6054	53.3291	240.3801	110.47	58.8232	273.3314	31.564	40.1439	127.8838	97.5507	339.1281	128.3923	232.31	83.73	231.5639	151.7657	146.2634	54.4414	62.9578	27.521	22.978	31.5139	38.9979	123.8364	266.354	86.1952	53.5649	151.9866	86.9986	35.4801	177.4056	165.9524	113.6722	91.772	68.8598	46.7092	66.8048	20.7838	158.514	108.6676	79.494	89.6732	51.3846	69.8323	28.7141	62.3927	13.2718	67.5621	101.3489	64.418	200.5989	46.8275	96.6645	83.4262	63.2448	308.1056	85.5431	54.2896	30.7884	231.9679	73.9334	93.3291	165.4544	12.1401	105.2814	204.6473	136.1697	375.9953	269.7657	269.5629	146.3094	297.6182	82.7677	256.4348	332.8278	84.1168	117.3689	23.9808	184.4303	97.2414	121.3491	95.1207	446.5847	97.915	15.5678	171.3853	96.4479	97.7942	89.7855	130.7299	60.157	58.7924	79.3045	135.5919	363.004	159.8458	35.7277	113.231	22.5765	103.0101	200.3542	56.8571	39.6363	35.5228	65.272	340.5002	189.1815	12.9332	95.452	0	38.1448	102.2617	283.3264
Subject_075	188.8436	154.6533	52.7227	131.4329	137.2938	212.8747	143.7516	97.3214	168.2653	321.185	193.3136	187.4631	214.5335	165.1311	155.4761	26.8351	97.3485	69.3637	70.8246	84.3361	180.5933	215.0151	50.58	102.8389	77.4094	31.188	354.8444	107.441	122.4079	227.2699	368.1167	276.4537	107.4292	15.7946	132.0317	204.0217	101.1953	3.3989	13.2174	66.1797	35.5421	82.1965	413.941	112.8393	74.7343	242.6256	110.3905	100.2902	116.4514	53.561	172.8373	124.4578	44.9244	96.8384	45.3844	192.3934	78.0814	118.1409	226.0231	81.8087	135.1721	160.8748	21.9921	378.0559	143.7297	196.4221	62.5202	167.8333	174.021	125.9402	91.8951	117.8388	47.5493	97.9623	186.8815	130.3703	146.631	149.3066	67.7933	25.3297	73.641	107.4025	20.0147	169.5671	186.2468	265.0894	71.8685	68.3546	102.5459	201.286	97.7595	176.7253	175.6805	111.8372	43.2057	243.7901	156.8608	178.1046	113.4232	114.9666	114.1638	215.1053	109.2073	121.0125	37.7368	314.3988	102.2537	25.966	172.1487	178.2341	26.9972	204.5559	488.2092	156.9584	118.2592	182.8088	118.0809	93.5158	182.649	135.9041	122.1347	135.2455	100.9272	31.8796	105.8083	44.4361	21.9952	21.5861	6.4386	69.7704	7.2652
Subject_076	31.2655	40.7512	61.1478	115.7703	79.5446	33.3723	148.648	180.9541	143.2392	260.8338	125.4984	194.9689	123.9454	217.6919	182.5334	38.6853	267.1528	72.8885	150.8145	134.2372	72.6687	212.853	50.9363	35.5986	53.1691	43.1186	76.4005	96.4738	21.2061	126.4998	182.1014	154.3095	140.3976	52.0429	81.901	162.6896	147.372	10.2197	154.4233	98.4709	56.7157	95.4552	219.915	82.4472	140.5291	68.9433	286.8343	9.5463	257.2242	37.1253	110.591	107.8632	13.2589	241.4933	81.5926	66.31	110.7967	139.042	224.564	61.6364	40.6397	0.7885	86.8003	165.0104	5.5589	137.8785	135.4873	54.9932	194.4498	81.2382	151.7602	75.6811	225.6439	69.4126	131.345	224.5766	342.3542	47.8868	33.4468	90.2154	50.522	177.4426	27.735	55.409	179.901	84.5752	154.1088	86.3488	56.2927	487.7009	447.8436	232.8463	89.0023	121.5122	170.7046	103.1901	109.0069	47.0821	170.4839	97.2848	36.4297	159.3815	175.0055	80.9713	34.7754	131.0413	87.2899	274.9133	369.3711	95.4682	88.8101	157.1203	441.184	117.5738	105.3018	319.2242	147.4115	51.7656	292.7063	85.4926	104.4093	56.9616	159.1848	121.8044	197.236	31.8418	12.2444	82.1458	19.3664	154.8022	51.9264
Subject_077	85.1472	2.7271	48.4338	30.4423	62.1311	191.9917	136.6825	194.8395	106.4846	3.4812	101.3085	294.9165	381.8802	234.7552	112.661	193.2535	227.6696	155.7781	29.7012	302.2074	114.1256	431.1154	95.5449	246.7248	55.9864	0	80.2061	103.8596	112.9139	353.3698	141.384	248.9933	84.493	29.8757	102.5722	88.1651	62.0618	94.5249	0	55.3167	18.8721	186.9663	289.6828	32.8894	65.9929	0	90.8924	59.2378	243.995	34.6239	149.1902	132.411	152.4382	40.0563	207.5869	38.9201	92.9051	50.5508	19.6563	25.4788	29.5555	14.3705	214.5348	127.9374	14.3594	142.6907	711.0504	204.1201	153.7795	320.0702	68.2141	215.086	106.9775	258.1419	111.9213	117.4151	679.9326	35.9442	160.3938	134.6739	0	71.0306	74.6089	347.5131	93.6595	17.9462	165.9151	128.9922	18.5972	500.372	178.8861	117.5882	176.6335	193.5427	166.0784	75.6925	235.6071	506.0133	217.7511	168.1364	88.4565	134.3352	23.8494	177.7238	16.8963	119.7302	325.8989	364.3527	261.6489	110.7828	48.898	214.1932	564.5284	126.5551	103.9655	191.1946	95.6803	216.1767	282.829	164.5595	7.3994	15.9857	4.4028	71.328	11.8395	381.7688	17.558	199.9666	36.991	395.63	3.0705
Subject_078	253.9855	74.5723	82.5408	13.8233	112.6363	180.2327	159.8814	95.0578	79.9736	235.4829	168.4999	321.4922	137.093	169.5436	19.3002	179.8499	322.83	99.5059	375.3434	120.4842	29.31	101.5551	56.9008	54.3748	188.9992	3.7733	56.7013	345.6132	414.6683	115.2057	61.1267	158.2844	108.4266	54.5764	137.0097	107.7026	95.6215	5.4817	86.2857	78.8395	70.0341	196.0513	216.5992	248.9634	94.0686	67.102	42.4544	184.8894	109.2787	94.353	105.1175	98.2065	136.5941	122.9053	52.948	169.2119	113.1681	21.9851	109.0711	150.3853	58.458	63.4649	73.5164	101.5597	27.0079	252.218	321.3394	230.675	46.9773	141.3241	64.1034	16.7386	141.0832	118.1019	362.9495	51.2583	112.9562	34.474	79.5279	8.0407	63.83	217.9155	9.5372	226.3744	53.8562	212.794	223.2975	110.7917	237.0027	194.3433	154.4316	116.9528	170.5047	115.2091	58.8068	97.2346	278.0837	186.1743	240.5753	82.9492	93.4811	195.455	60.0164	15.4574	64.9554	25.2594	446.4758	150.6913	125.0567	132.6995	64.4835	84.5181	119.8304	39.4687	155.0785	245.6896	177.1044	105.2525	263.1702	36.2078	294.9078	71.5797	253.9996	140.471	108.4724	104.9594	3.9183	105.326	21.0633	115.1602	191.3795
Subject_079	142.775	33.7938	115.1058	390.6453	134.4645	32.5245	110.0838	112.497	499.9973	130.0991	109.9344	120.0707	167.6319	271.0443	105.5809	105.2608	226.0538	46.3255	190.6763	104.0357	220.5972	515.8137	36.6198	250.4467	124.4289	15.089	93.7096	72.312	183.9964	13.0808	231.7649	297.5398	84.8234	156.7747	148.4922	58.3829	40.3657	78.4953	52.169	122.3366	138.7212	97.9477	179.1869	109.3386	247.4898	262.8696	452.0182	2.5664	183.3851	381.8633	203.8364	118.1876	116.9487	311.1064	126.0492	217.5251	161.3643	176.0788	93.5217	46.0798	28.6733	49.2679	20.0083	135.7704	2.9293	14.0211	99.0325	93.2955	83.6234	97.09	259.1729	35.2113	165.5913	511.271	217.6051	321.7905	104.6396	15.574	86.0282	125.9243	106.4618	0	81.3501	89.5941	113.2181	48.0485	151.7759	114.5255	144.4259	480.0046	106.1997	331.2252	84.6132	173.0451	239.0006	139.3808	300.9262	105.3466	97.5283	321.842	34.5131	101.5374	57.7591	65.0811	11.1864	14.2599	123.6528	353.6297	163.3318	146.7353	36.8542	52.2086	148.2567	144.0395	138.9835	115.9328	52.7674	45.9425	187.2278	124.4368	203.6323	16.9378	25.8851	159.218	21.9583	302.6794	55.5027	18.7247	2.3987	138.4195	137.3514
Subject_080	167.0008	27.8149	133.2605	136.3116	105.9877	56.7411	183.4429	126.9955	93.0719	35.4916	44.0883	185.7676	56.5551	101.2269	81.5867	70.1194	113.5592	156.5286	162.4005	184.7123	166.6841	78.6738	158.5463	126.1596	48.5663	145.4487	100.4146	72.2413	178.4608	24.6413	28.3278	150.2149	152.341	125.61	99.6466	157.0993	263.0236	172.359	33.5438	24.5724	68.2062	65.1368	135.9724	91.26	192.943	24.9288	63.5114	6.186	83.3498	245.6292	244.9346	142.5573	163.3608	104.291	139.9283	112.0082	162.6338	104.6922	62.012	85.435	81.41	140.3104	62.0984	151.1128	109.8858	71.4398	262.9634	195.3633	6.1957	180.9865	270.3072	279.2731	264.5355	65.3372	46.4049	97.7271	142.6193	141.8682	28.3268	21.3457	23.075	113.738	58.9042	180.075	100.9036	71.0811	125.1947	105.5108	152.8152	132.6383	175.2551	94.6314	61.4073	53.5358	248.6312	178.0753	228.0235	150.3052	73.4587	168.0511	84.8381	102.9693	117.3831	115.5625	0	121.3999	240.7112	236.5471	144.266	261.243	106.1697	46.5885	79.1502	331.2107	174.2312	60.2082	93.1082	135.368	354.6328	184.4755	178.4612	315.8776	27.5542	254.7152	199.9391	130.9813	105.111	113.6006	281.6498	38.5552	20.4549
Subject_081	210.4842	32.5486	62.3219	126.7593	148.0571	112.9693	352.1223	162.252	127.5615	0	177.3603	225.3714	150.6489	353.0331	149.915	6.8851	201.2773	77.5363	179.7483	198.2407	84.9235	691.5929	460.1155	86.5652	86.5434	28.3272	52.6336	162.1354	74.092	120.1306	181.763	166.0453	38.1372	67.9549	204.2477	169.4465	7.2633	150.0422	78.6335	0	270.1773	107.605	121.6374	0.84058	90.4742	0.3296	318.8911	50.8976	51.2165	42.0662	57.8252	68.7786	235.3887	44.3891	215.5294	11.8192	43.1177	93.0809	423.284	143.1372	367.7972	40.2657	0.5	38.3679	61.7839	82.7364	206.6015	166.4143	101.8713	98.5541	89.7628	132.1623	104.2654	635.6823	124.353	145.9667	145.3588	122.4488	248.9152	179.3729	97.6717	56.1635	29.6403	65.9573	193.9294	176.1518	209.6396	183.8141	123.2776	762.6729	444.3993	144.1946	286.8396	86.3934	130.0855	29.6615	131.0647	95.6671	264.121	92.7547	165.2296	64.8098	309.5962	170.8255	21.9948	0.36916	151.3949	141.0318	198.7043	91.5998	160.6641	172.6612	158.3439	172.0163	45.6145	561.8482	18.131	274.4094	131.1975	20.4455	223.5788	73.1932	353.5907	46.0817	94.7948	31.5205	374.5849	24.1682	120.026	148.7442	75.379
Subject_082	131.4884	75.5189	191.5015	76.6042	223.1707	63.147	150.5482	151.7303	209.0113	207.4605	216.555	157.7008	369.3112	232.5874	218.1525	8.9117	315.5807	124.8736	312.5133	43.4684	42.4039	267.1479	82.8145	173.9886	80.8022	271.6103	86.3869	166.3014	153.6992	141.3135	68.8283	109.0186	236.8648	104.297	198.698	159.5607	60.6469	208.039	160.4116	29.1017	18.5762	178.762	108.1689	260.6405	154.0617	250.6413	51.9266	59.3368	42.4092	273.1344	134.8177	171.9525	45.3019	182.6952	101.0199	99.9302	180.3603	84.7799	41.619	42.6146	45.2793	16.0462	54.6403	126.7545	6.5934	148.8065	41.7405	481.1193	160.3055	122.584	146.664	239.4125	55.5183	292.4813	14.8562	53.7553	33.2573	25.2342	180.3224	32.2016	95.3632	14.6057	21.8631	330.156	164.8969	55.2026	300.5753	123.3456	63.3204	244.7738	216.7632	278.4411	131.1721	234.2459	25.6296	69.182	180.562	103.6778	233.4767	53.6981	221.8552	60.5409	4.2982	99.2738	125.2096	3.3655	127.3615	403.3216	89.8224	19.8018	85.2284	391.5937	175.2289	136.2368	302.2041	115.3314	22.2592	29.8369	185.1742	90.4516	115.9232	44.6309	149.899	1.5656	153.1373	79.5761	123.7341	125.7874	72.768	173.7464	91.7938
Subject_083	115.0461	105.1535	92.0131	159.5832	48.1943	85.0796	171.4748	136.9104	279.7613	82.3915	129.2685	83.4322	25.7027	242.5151	131.5354	71.6782	130.7273	111.781	182.6302	295.5479	269.0913	163.1164	140.5237	316.463	118.1767	73.5705	112.5927	115.9953	139.724	61.9904	203.8959	141.8193	56.9208	150.3536	169.4716	126.1024	121.4368	154.8394	241.3435	162.5667	28.5867	122.9921	103.9152	73.296	115.7132	118.2935	107.5486	44.3529	49.5364	77.5005	186.8252	124.2672	129.7836	88.6073	54.2218	111.3127	177.9843	171.6616	80.5283	54.1529	54.2735	422.4514	30.968	123.5113	125.5395	334.0019	104.0327	47.0587	102.1939	121.2688	139.2738	57.2237	251.3825	224.199	126.2938	68.028	128.6327	54.7448	42.4405	71.6505	91.9196	69.7385	132.9751	140.3739	74.0336	227.1897	164.0312	109.7592	151.8661	333.7735	106.9789	233.7563	298.8269	27.3457	82.1506	165.867	33.6296	168.314	136.4009	90.6717	378.2189	48.3205	85.9712	110.8841	31.4437	107.5018	59.943	190.0304	118.0429	7.4805	168.0941	129.6982	118.5971	46.1155	55.5827	73.8259	41.0422	182.3642	160.5794	40.4312	127.827	224.7556	74.2776	78.5366	88.3582	119.821	32.588	130.4763	123.8619	63.0052	46.054
Subject_084	98.8397	236.4361	78.4034	205.2902	103.0714	131.7306	420.3488	270.5585	323.8017	202.8933	227.3682	201.8353	230.5272	217.3055	124.0125	46.4189	57.3618	206.8608	150.8604	68.3227	175.3191	105.9105	90.9583	244.109	230.6523	6.4379	86.1788	135.5055	132.1236	207.0453	47.4365	275.3483	168.2127	87.5604	85.9643	392.6487	92.4168	93.4962	237.21	110.6522	55.4501	46.3964	180.0241	43.3973	161.9217	43.9793	216.4293	0.44695	59.6681	141.655	266.9425	166.8591	192.8123	91.2521	152.7964	34.0139	69.7224	132.5258	40.7071	169.2703	103.9636	206.6508	16.7725	118.1491	66.1532	88.8139	37.5761	259.1861	67.8557	108.7087	92.3074	116.7195	182.1262	92.8025	43.5121	167.9904	25.7801	180.4409	88.7076	121.839	142.4824	25.141	53.3091	114.5022	81.3132	319.9881	146.0094	136.2864	272.8646	403.3391	188.6105	123.865	328.0617	133.702	224.5214	82.2472	163.5389	129.0469	269.0889	107.2224	48.7925	203.0629	10.3378	89.3141	22.0587	57.5579	299.1506	53.9207	161.7914	121.8425	30.396	82.5884	83.6602	129.5978	233.8812	153.8855	24.7142	197.9162	128.0139	82.5357	62.697	65.1388	211.0709	104.0055	94.2248	100.676	17.4568	11.89	45.2542	52.7178	6.9505
Subject_085	82.0892	259.4495	64.8117	241.3211	74.9512	356.2846	133.5101	47.1342	51.1929	27.47	102.7233	162.885	212.9032	118.7073	84.4937	103.4289	183.8728	57.0517	16.2682	199.1815	112.954	76.9728	187.9678	87.2163	28.6589	49.6257	103.7774	190.9635	182.6325	123.2865	70.6431	307.1	142.2716	113.493	109.5325	56.4042	75.3208	115.8676	70.015	71.421	33.6879	276.8467	275.7237	93.5477	43.9322	153.2491	159.9819	114.9992	40.4877	120.194	129.133	101.7754	124.395	98.8309	122.3978	71.0225	98.2624	144.5535	292.5908	119.4059	77.8624	32.0333	34.0579	221.7152	84.675	82.915	203.4956	132.4122	150.6756	201.3231	105.2423	205.8997	101.8743	29.504	267.6698	76.3254	142.9149	435.7023	114.3412	202.0866	213.5274	21.7619	358.2416	149.5163	160.0112	21.6064	113.6425	66.2471	141.4117	295.3818	189.6844	90.9692	189.2359	259.8134	81.545	219.9267	39.2838	77.5415	141.2439	99.433	215.6188	54.2676	61.919	134.1123	46.4585	10.1928	78.4109	229.2703	20.7175	125.5761	202.7476	103.6368	206.2394	72.5768	62.9679	188.6887	48.1334	100.4525	93.0515	131.0726	141.6487	111.5429	116.3965	61.9422	35.6146	156.4363	208.096	126.2417	202.8792	94.2843	119.1847
Subject_086	143.1776	41.6323	218.8827	0.6382	180.6755	163.7066	201.4447	178.6214	307.2789	37.0088	89.3628	296.1396	103.221	87.4795	108.9013	104.3694	154.9396	215.1594	148.09	152.589	93.598	156.0224	65.8123	363.1606	53.6816	61.3098	242.7795	111.0965	149.7215	120.6119	133.783	128.245	42.5864	287.6454	99.934	33.8903	278.1952	76.6446	165.0149	60.6942	91.477	140.576	97.3009	143.6455	95.203	342.9053	76.4895	25.8805	113.1345	30.1847	221.1316	263.8156	161.8591	323.0487	68.7749	90.4824	223.98	115.4481	70.3828	128.6096	132.9139	84.7231	10.6685	20.3343	15.4717	115.422	34.6363	99.5479	56.6296	84.9802	39.4813	59.9548	74.3544	69.6871	104.7676	322.1692	2.1155	277.8951	144.176	23.6479	73.4371	51.4167	31.3874	196.0022	401.8401	259.4433	173.0427	314.0544	171.0335	505.4106	74.3191	69.028	88.3281	128.9586	45.366	85.5551	211.4465	175.4196	169.5729	127.4198	97.2711	124.9497	5.9548	19.9929	13.5336	150.5307	85.0129	166.8025	261.1708	225.2062	242.4392	192.0902	127.3765	84.4696	12.043	113.7203	228.9151	53.3139	194.4202	12.6255	127.9498	308.8558	185.6229	27.4991	118.0298	39.7849	130.0029	73.1366	116.4249	71.5359	63.1857
Subject_087	128.7162	327.2924	17.388	50.7198	516.3774	36.0782	141.7471	166.8165	453.5443	91.4955	26.3504	418.7486	164.2366	655.4306	94.4746	74.4138	121.5823	72.9572	402.7979	30.1483	275.7982	176.7739	34.0616	381.1209	198.373	40.3125	414.5214	445.2923	51.2356	276.2943	36.7748	313.0905	172.8339	115.1411	184.2229	245.9988	242.6036	9.6373	45.2924	0	0	166.1704	23.9886	121.7562	95.5006	21.4782	53.1198	1.0092	31.7372	69.8881	240.362	446.8894	160.1689	98.34	77.8753	164.0648	174.5301	82.448	196.409	21.5689	305.1484	444.7366	31.6095	42.3372	0.69703	30.8815	200.1713	88.0327	88.3731	19.9756	16.7997	257.849	106.1746	11.9659	145.3811	36.0916	127.1391	158.341	27.1111	184.559	109.7122	540.4498	17.9437	150.0533	11.6988	22.144	110.2195	11.0351	81.0404	473.42	103.0087	115.9231	402.83	26.4117	11.6277	151.9041	125.347	96.3879	137.1953	137.3695	54.2926	197.0471	0	183.241	56.0523	19.3905	96.8365	19.3082	107.4811	390.6427	11.1881	168.4528	174.21	63.7598	51.5076	83.8282	7.7517	67.4624	53.743	68.1425	184.3333	482.1074	63.3378	134.6297	100.4806	0	0.70843	637.4681	86.0426	269.0054	22.4521
Subject_088	202.1522	53.5199	23.6784	68.3784	45.0276	196.2921	216.56	16.6993	224.0055	48.6033	148.5689	175.9085	177.6344	267.911	49.3197	239.509	35.84	75.9586	289.7322	38.2676	203.3629	157.1685	97.1255	68.9919	264.5422	265.7939	51.8349	326.8259	189.495	123.5204	192.4067	256.669	324.3557	235.6577	63.3235	45.3912	192.4278	46.4711	43.6744	29.9288	1.5692	85.4221	278.9186	193.8582	226.0902	49.8983	64.273	239.3761	19.6705	131.6387	347.6999	185.5379	24.6436	104.0099	114.7223	66.9918	96.9704	173.087	107.9836	36.1792	56.0039	175.9119	2.527	136.9317	91.0912	406.5872	179.8725	323.0268	109.6548	239.426	107.2804	100.951	211.3396	172.7525	67.7005	63.9925	132.8171	185.7681	5.3877	156.5848	92.5504	50.0326	43.245	189.2962	85.5837	54.1691	281.6489	78.3439	53.2614	181.1087	270.7707	331.5643	289.1036	265.406	171.8763	67.6075	87.6973	123.4165	119.8541	199.0491	122.5712	148.2219	0.826	101.2728	8.496	56.4883	29.1368	154.9875	178.0861	27.9955	65.6339	214.9232	116.6109	97.1812	239.536	299.236	8.3893	86.1865	92.0119	143.2998	91.3369	243.2914	107.6835	54.814	208.3806	484.474	106.3939	261.669	35.9442	77.4852	11.1692
Subject_089	294.8509	86.6821	118.1008	80.411	25.536	197.6498	266.2757	128.4004	295.8935	116.7713	57.8197	298.2123	290.0751	135.0594	136.1005	68.8243	161.9289	17.4335	411.1319	141.8296	245.7387	173.4816	109.9284	136.53	116.8684	23.132	43.9731	166.2346	284.6593	218.9752	53.9672	317.2072	74.4923	338.8419	256.4426	228.1793	138.2367	0	159.7455	90.8957	65.9205	4.0291	273.1282	231.8402	127.5778	17.5162	316.925	93.9743	52.518	182.5586	99.8311	103.489	65.3496	156.9128	160.906	19.0477	77.6405	96.3523	111.3498	144.3383	110.713	154.0766	27.0376	154.241	65.6104	257.5207	125.0033	156.225	236.4641	181.9806	159.0819	24.3304	256.3023	123.3943	66.1131	130.2623	172.1933	38.6928	28.5498	45.4412	176.2238	171.0816	125.4186	5.995	218.5136	382.5115	355.1344	77.7894	94.8173	64.2392	242.2327	312.5781	154.5532	63.0236	105.5815	51.6723	144.7462	217.6574	173.0884	71.2161	46.6488	19.0198	31.7195	82.9694	71.1994	120.5552	76.9877	158.1864	107.9551	49.0903	33.5409	217.7286	246.5758	122.9587	111.9497	70.6546	2.093	5.5713	176.6619	104.3977	219.4766	108.5328	102.3645	44.9874	97.5539	17.5599	62.8979	44.5021	43.274	27.557	169.8006
