	Angular_L_1           	Cerebelum_6_R       	Cerebelum_Crus1_R_1   	Cerebelum_Crus1_R_2   	Cerebelum_Crus2_R   	Cingulum_Ant_L_2	Cingulum_Ant_L_3      	Cingulum_Ant_L_4      	Cingulum_Ant_L_5      	Cingulum_Ant_R_2      	Cingulum_Mid_L_1      	Cingulum_Mid_L_2      	Cingulum_Mid_L_3      	Cingulum_Mid_R_3      	Cingulum_Post_L     	Frontal_Inf_Orb_R_2   	Frontal_Inf_Tri_L_1   	Frontal_Inf_Tri_L_2   	Frontal_Inf_Tri_L_3   	Frontal_Inf_Tri_R_2   	Frontal_Mid_L_1       	Frontal_Mid_L_2       	Frontal_Mid_L_3       	Frontal_Mid_L_4       	Frontal_Mid_L_5       	Frontal_Mid_Orb_L_1   	Frontal_Mid_Orb_L_2   	Frontal_Sup_L_1       	Frontal_Sup_L_2       	Frontal_Sup_L_4       	Frontal_Sup_L_6       	Frontal_Sup_Medial_L_4	Frontal_Sup_Medial_R_4	Frontal_Sup_R_1       	Frontal_Sup_R_2       	Frontal_Sup_R_3       	Frontal_Sup_R_4       	Fusiform_L_1          	Fusiform_L_2          	Fusiform_L_3          	Fusiform_R_3          	Insula_L_1            	Insula_L_2            	Insula_R_2            	Insula_R_6                  	Paracentral_Lobule_L_1	Paracentral_Lobule_L_2	Paracentral_Lobule_L_3	ParaHippocampal_L_1   	ParaHippocampal_L_2   	Parietal_Inf_L_1      	Parietal_Inf_L_2      	Parietal_Inf_L_3      	Parietal_Inf_L_4      	Parietal_Inf_L_5      	Parietal_Inf_R_1      	Postcentral_L_3       	Postcentral_L_4       	Postcentral_L_5       	Postcentral_L_6       	Postcentral_R_5       	Postcentral_R_6       	Precentral_L_1                  	Precentral_L_2        	Precentral_L_3        	Precentral_L_4        	Precentral_L_5	Precentral_L_6        	Precentral_R_1        	Precentral_R_2        	Precentral_R_3        	Precentral_R_5        	Precuneus_L_1         	Precuneus_L_2         	Precuneus_L_3         	Precuneus_L_4         	Precuneus_L_5         	Precuneus_L_6         	Precuneus_L_7         	Putamen_L_1           	Putamen_L_2           	Putamen_R_1           	Putamen_R_2           	Rolandic_Oper_L_1     	Rolandic_Oper_L_2     	Rolandic_Oper_L_3     	Rolandic_Oper_R_1     	Rolandic_Oper_R_2     	Rolandic_Oper_R_3     	Supp_Motor_Area_L_1   	Supp_Motor_Area_L_2   	Supp_Motor_Area_L_3   	Supp_Motor_Area_L_4   	Supp_Motor_Area_R_1   	Supp_Motor_Area_R_2   	Supp_Motor_Area_R_3   	Supp_Motor_Area_R_4   	Supp_Motor_Area_R_5   	SupraMarginal_L_1     	SupraMarginal_L_2     	SupraMarginal_L_3     	SupraMarginal_R_2     	Temporal_Inf_L_2      	Temporal_Inf_L_3      	Temporal_Inf_R_2      	Temporal_Inf_R_5      	Temporal_Mid_L_1      	Temporal_Mid_L_4      	Temporal_Mid_L_5	Temporal_Mid_L_6	Temporal_Mid_L_7	Temporal_Mid_L_8	Temporal_Mid_L_9	Temporal_Mid_R_1      	Temporal_Mid_R_4	Temporal_Mid_R_5	Temporal_Mid_R_6	Temporal_Pole_Mid_R_1	Temporal_Pole_Sup_L 	Temporal_Sup_L_1     	Temporal_Sup_L_2	Temporal_Sup_R_1      	Temporal_Sup_R_2	Temporal_Sup_R_4	Temporal_Sup_R_5	Thalamus_L_1          	Thalamus_L_2	Thalamus_R_1          	Thalamus_R_2	Thalamus_Ven_Ant_Nucleus_R                 	Vermis_6            
Subject_127	658.6309	176.2275	291.522	28.0402	192.8092	99.783	206.9516	199.7778	60.5924	114.9477	279.894	290.8847	181.024	290.8475	223.9246	92.3925	445.4035	106.2658	280.7907	191.9021	318.6931	227.5847	137.2546	195.0835	151.5371	201.4962	66.827	258.5226	274.464	191.9229	37.8518	259.7313	144.5962	145.0055	54.8712	30.4467	56.5091	33.8837	87.6376	58.2556	175.9904	55.7317	119.068	11.9659	22.5726	403.4174	127.1015	1.2157	5.3329	396.2522	159.7673	261.0442	56.5096	56.5875	73.2278	74.2223	35.0854	117.6883	95.2338	170.6223	61.2093	70.1689	60.5917	130.872	33.8739	117.3106	97.4288	561.5519	14.4004	21.0769	159.9914	357.4269	36.837	756.8899	107.25	85.5652	126.2514	79.6602	92.1554	41.2726	143.5053	0.5	51.7057	293.1757	124.409	346.8957	791.5565	103.8048	21.8698	422.6823	246.4675	635.2926	341.9366	150.6566	37.6034	328.2184	165.0163	200.0884	34.0211	321.1399	95.5856	252.121	157.2915	62.9866	2.0672	96.632	41.9911	190.0034	363.3934	239.3328	223.9993	249.8947	87.6716	162.8733	0	0	71.7285	173.6805	297.6396	3.0909	133.2837	239.5512	126.7372	37.1308	35.2402	0	60.6015	58.1947	273.1117	193.4134	0
Subject_128	199.0649	40.7374	8.9993	32.5225	110.5841	260.7688	104.6728	0.81971	66.2546	418.0291	198.6337	157.6989	135.5243	65.5986	115.7548	61.3341	140.1869	187.056	128.9352	60.2423	34.683	209.1761	16.0818	137.5006	11.8967	0	53.1475	33.8044	278.8497	140.1622	21.5872	259.6206	68.972	86.8841	123.5092	116.0176	72.7658	0	518.272	144.6982	20.3556	341.1231	129.0723	4.2878	313.2289	0	176.7985	296.2713	310.5925	29.5634	78.3067	27.9826	108.1765	125.5367	40.4718	177.9554	43.3742	102.4802	97.6822	54.6814	212.5342	129.314	1.6052	178.6761	37.709	433.2343	29.1163	47.1907	1.779	120.2578	192.9826	383.9356	62.9136	2.5035	360.317	157.4258	221.0981	358.0686	9.8871	142.6431	616.4651	157.1287	241.1226	347.8647	21.9491	160.9021	134.2759	255.0964	190.1169	102.8276	39.0706	19.9556	44.4922	220.8809	11.8894	96.5009	111.4435	319.0829	218.3228	299.7213	527.1264	140.2238	254	144.0607	2.4891	0	549.8201	257.3301	145.0611	0	188.2948	309.3333	90.939	42.619	309.3508	172.5161	20.9476	25.4154	77.1903	322.0261	246.4445	21.6237	82.1509	167.2417	218.7362	40.0183	43.9004	164.1054	118.4823	13.8581	19.4057
Subject_129	121.1032	152.0116	37.8359	59.777	61.3573	58.9449	117.3091	117.4729	238.356	135.6282	131.451	26.8767	70.6074	330.057	124.6798	75.1008	171.0165	143.9164	305.488	109.2974	44.6615	433.1779	121.4434	91.0567	107.2284	76.7631	63.7324	124.8365	224.61	95.9283	58.4574	94.5377	71.7597	71.3294	13.7183	118.867	141.7185	15.9332	98.2112	162.1146	3.907	105.7642	318.697	33.3032	163.1827	44.7392	205.2705	94.4652	29.095	37.1711	221.9433	303.0656	11.3171	56.4838	52.6838	119.3414	175.6957	189.3799	116.8773	273.3783	199.8866	7.9582	112.3993	141.3411	141.4624	94.2036	204.2073	442.3198	43.068	99.869	121.5271	537.5382	27.0648	95.2274	214.3733	158.424	83.3925	90.6253	13.2569	167.5458	173.6088	165.91	50.8794	286.3224	167.3823	240.2011	104.2691	137.1429	127.9897	369.7348	253.8149	90.4909	301.5791	92.9036	29.7592	121.1616	305.6562	103.7423	231.9857	221.6834	413.6448	369.7516	124.776	85.4182	132.7203	93.6881	232.5831	50.7827	229.5323	112.6471	66.1016	76.4389	316.0038	41.9895	116.927	230.8451	158.5816	139.8601	106.8147	108.0218	462.2615	147.7903	215.5258	159.5147	167.0164	2.61	64.6092	141.1316	172.1229	77.8895	106.3583
Subject_130	157.3919	158.885	78.2987	138.64	16.7408	222.9679	240.7207	244.0124	243.0939	98.4882	217.5547	64.3657	77.3175	203.5021	248.4952	288.8187	41.3335	47.5239	127.4371	100.9914	29.5184	88.2147	191.8668	483.0341	353.5982	46.3057	285.8158	120.9375	154.2477	31.1278	66.0814	94.944	60.274	371.8906	54.3861	322.5979	140.895	3.8013	233.5734	12.5965	15.6304	68.229	345.6998	62.7227	4.9284	357.0409	31.9651	423.3495	299.9183	105.484	48.6793	155.891	167.0308	105.6457	94.6249	231.0948	229.0038	235.6046	142.2636	100.6892	116.7734	90.7843	249.0347	121.8053	139.3854	212.5382	221.6754	225.4574	128.5013	389.0809	175.2264	115.8758	125.2005	96.2303	103.5063	157.3982	3.723	68.1102	18.895	127.5078	9.8179	43.278	26.759	7.3336	187.2193	203.6259	344.9077	126.3687	157.9875	863.7142	207.5344	29.5979	309.3941	55.4885	173.5191	183.3846	223.0101	139.1206	193.3103	42.3366	87.6066	408.8172	29.5275	345.4232	48.3301	275.1761	287.887	176.5573	388.8741	84.1215	165.5402	23.8258	301.3091	37.9778	460.5312	184.6672	78.4463	277.2863	386.3147	77.8496	372.0125	90.5775	123.931	43.1726	246.9379	46.6452	98.2726	28.864	13.1296	187.1888	0
Subject_131	236.451	13.8754	34.3473	30.4415	83.0327	13.5879	343.6908	38.6587	106.7034	111.6876	66.3671	157.5565	147.8503	131.1919	66.9599	138.9155	433.2938	335.9371	260.8505	98.4281	94.4225	28.9744	129.3311	30.7923	483.8852	1.5249	450.9078	110.8164	81.7072	73.1519	102.5721	449.7338	178.8962	152.3068	102.3997	206.5829	155.7556	0	60.7026	141.46	141.7176	103.7104	240.5655	56.4493	420.6036	354.4884	18.1709	128.7429	33.7874	21.9884	216.9821	145.9434	75.0179	294.5389	272.9694	151.1152	60.3334	77.5452	223.7034	68.1327	146.1682	257.7242	58.6448	63.7957	26.7598	4.1571	268.8035	107.0663	66.1764	92.7829	46.1355	77.31	22.0179	147.0993	190.6233	30.7422	201.2298	77.8765	71.2855	30.4257	255.2079	194.0411	7.1366	5.8366	844.7643	190.3896	168.5597	146.5302	297.1414	269.5971	105.1468	253.037	202.9731	153.051	53.4561	79.5515	48.1915	184.0344	176.0952	208.1871	25.4528	213.6954	7.5128	146.361	32.7784	0	179.9134	347.9013	256.2471	76.2584	25.7606	163.6066	137.5211	248.7722	293.2273	145.2698	181.3952	45.3064	327.9315	149.3761	263.3683	463.4848	274.451	169.351	286.2029	22.9629	4.3559	192.9542	11.2437	24.1394	182.1887
Subject_132	337.4081	142.2752	116.8856	33.0774	165.4597	175.0849	102.911	86.9248	116.5928	168.3394	189.3322	240.8001	150.8992	153.5587	139.8355	319.1826	137.7716	294.1641	106.3135	330.3532	48.1627	58.5897	257.6253	165.6151	79.0422	86.1934	89.3601	225.4615	159.3491	130.6696	201.068	152.1712	83.4693	144.4481	21.9194	260.8354	179.4043	75.3612	229.7678	31.3615	18.097	124.7015	310.5916	136.9576	265.385	73.5917	290.9123	108.8347	53.3567	221.56	244.9291	75.8646	118.9535	49.6301	179.7141	75.653	165.3156	18.4283	112.1243	71.3057	118.2197	68.6123	350.1099	282.6259	42.068	379.9979	480.7068	328.9962	175.8952	203.4047	183.8808	243.3167	61.4531	233.7251	100.2159	233.4368	0.92782	85.9415	21.6753	110.0261	235.3141	101.3325	31.7978	5.123	231.9981	74.3276	401.4041	185.0986	208.6137	374.7443	363.3257	203.1094	218.5358	72.8426	119.4404	181.3633	178.2867	84.6454	164.8004	73.2184	109.3328	40.1792	84.3835	129.2479	98.1862	301.7452	5.1462	223.9809	267.4478	94.1655	146.7417	130.3306	249.8789	75.2184	121.3415	43.2982	50.1745	43.8576	23.0699	39.8969	2.4203	141.4638	212.0478	100.728	93.3633	139.8565	45.6888	56.6165	78.2549	36.073	157.3553
Subject_133	104.0746	47.9017	62.4673	107.8636	4.5452	33.9946	349.1883	73.0709	397.6387	166.9627	152.5859	221.2149	227.664	247.8212	62.4747	212.475	66.9969	286.8357	118.1762	353.7211	121.8109	65.2521	27.888	81.6285	158.5353	14.3632	98.1714	66.5355	129.1405	168.9024	17.3058	431.6249	97.0237	107.6092	585.2901	223.9674	112.2642	0	7.5615	46.8882	1.8461	0.81607	90.232	10.4975	352.863	26.2861	100.9326	11.7392	11.2698	31.0654	225.5483	199.5072	204.4479	124.5257	98.3262	137.0072	98.3121	254.2724	300.92	47.3313	115.1169	85.8019	17.4001	374.1467	72.8438	64.7441	256.7058	63.5619	152.5045	207.2898	31.4068	43.4091	286.1183	134.5096	39.2993	94.8011	47.1372	90.6424	178.8139	175.5679	259.6027	105.1804	40.5348	61.2088	138.2103	179.4408	276.3194	153.5881	141.0975	182.8245	151.9482	194.7622	387.1354	36.2779	209.6409	119.172	109.4276	186.0726	811.7097	120.5349	20.438	226.9787	69.2623	408.1621	122.698	86.9044	189.9205	103.2798	237.1148	32.0534	83.7226	31.6014	110.0822	74.63	269.6923	299.2515	21.3884	20.3941	211.0219	198.7187	32.8907	0.25013	499.3934	34.7636	285.3498	19.5397	286.055	245.6325	81.2531	94.5559	122.3092
Subject_134	220.8533	358.0647	106.7162	146.4202	170.5408	323.004	344.14	441.3754	79.2661	59.2416	59.6395	361.9531	114.2844	120.0942	64.902	71.3787	506.9544	156.8311	120.707	88.6807	131.7278	278.4393	158.2996	148.727	112.6798	0	76.1283	80.673	136.8114	307.7675	62.069	127.4739	68.9065	38.1693	119.2512	305.4448	89.9081	128.1529	198.0782	0	0.85598	0.45085	419.1746	207.2251	156.7367	68.1434	125.1661	5.8835	119.0477	20.6833	134.6484	188.3199	70.1917	108.1382	121.845	182.2404	47.2605	280.7913	79.4596	22.9464	127.5776	181.6971	43.4878	98.0251	10.1235	134.6527	212.4791	430.7459	86.1522	144.6547	116.4903	145.6395	186.9952	186.8436	137.6008	119.7416	134.2184	237.8167	103.9003	43.606	31.7311	25.819	89.1533	232.3901	231.3042	131.0207	85.2819	143.9973	85.9425	557.4043	270.6139	33.6176	460.9826	216.4352	18.7515	18.1356	268.2044	140.3047	187.3598	113.7183	107.5785	221.8743	0	274.681	0	46.4709	244.881	136.1757	297.3934	209.5994	109.4751	46.5329	104.4425	14.7449	268.4418	152.1345	47.8504	93.5185	220.9	49.3688	0	140.5259	111.6352	57.0614	344.3226	38.417	49.6481	129.1502	4.6076	92.1334	0.85526
Subject_135	217.3039	115.656	38.3588	128.3073	114.8207	150.8013	72.8381	261.7615	238.5112	261.2385	139.9495	129.722	305.4471	318.3228	56.6825	29.7487	203.1057	189.8563	66.1963	206.2756	132.4703	73.3147	63.4078	261.1287	66.7649	16.4287	62.5492	172.7188	216.6365	171.6021	55.1749	253.4591	101.4949	59.4828	442.8681	62.6808	79.5152	56.2169	46.9728	124.1964	71.5083	0	27.294	257.605	89.0564	55.1503	25.6849	31.8817	37.4326	19.5973	129.7227	92.8181	190.172	318.2988	130.3846	42.9367	163.0309	270.1504	24.6775	22.8676	46.162	96.8144	68.9857	52.0484	155.4514	356.0127	305.4068	388.4443	53.3453	343.7574	14.949	467.9616	57.7025	179.7875	169.1889	48.1902	240.9036	87.3798	56.0152	20.5525	54.7943	50.8336	117.1476	215.7778	120.0122	143.336	309.4455	208.6277	57.1732	162.1484	247.3352	154.815	330.4505	126.0431	37.0816	64.4899	60.1327	336.7631	338.9857	45.8335	14.7696	165.3121	8.1333	32.7989	26.7521	43.3954	512.4245	327.8754	501.0079	106.221	123.4724	201.8156	179.7663	58.7378	177.4913	451.6614	179.3299	88.4542	197.9524	70.5469	181.6059	81.5656	188.1789	338.6157	295.391	259.6831	0.61905	31.5947	0.61905	338.7836	29.8816
Subject_136	58.24	57.1307	128.694	236.7703	107.903	259.1624	371.0997	208.646	166.583	130.6933	12.1792	304.9532	130.2446	208.4415	69.6747	153.9163	630.2057	270.2265	76.3385	116.1665	168.8695	114.6496	27.2596	91.5889	53.3898	0	21.2629	284.1362	257.6328	267.8235	183.3433	425.9402	199.023	69.9682	21.9212	133.9062	91.8058	156.4042	31.0511	68.3859	13.62	45.9913	152.6884	81.7723	124.048	242.4084	126.1131	207.5921	70.0599	34.8887	72.586	89.9135	149.5483	180.6077	181.0169	64.6867	140.1026	173.2499	44.9362	105.4332	85.6746	50.5452	258.2955	190.2666	56.3497	223.5841	125.9128	364.3594	24.4582	70.2558	1.5713	293.7413	64.3248	453.5634	94.3414	81.4073	83.0735	77.0073	24.7562	61.525	119.278	41.2054	39.1439	140.5699	442.7697	142.174	357.1116	116.1914	135.1614	180.6012	312.6465	322.3836	247.4038	118.0488	155.3821	45.7149	44.441	224.6639	368.3306	21.2945	7.2194	152.7351	0.3678	109.2413	0	133.2727	80.2387	173.2133	171.2638	62.3385	48.8768	183.2907	85.4727	111.0921	115.2773	154.1176	15.2897	25.7964	205.6702	88.7706	167.3746	271.5278	254.0843	24.5108	101.9533	49.4557	26.0893	24.2266	11.9398	98.8692	0
Subject_137	147.8347	20.9884	114.1181	139.3196	6.3632	269.2869	166.856	89.8334	35.0081	196.22	52.6689	158.9641	265.5609	228.984	119.7564	178.4672	288.6415	86.8828	246.7719	225.28	131.7862	150.231	17.2405	264.9403	0.38846	113.4369	19.3078	467.6291	108.5892	136.5053	180.4463	42.131	40.3397	26.8778	19.0508	265.306	135.1469	139.9147	160.9603	104.5088	8.7807	135.7476	347.7957	514.8752	1.0369	126.3582	82.9748	17.7605	321.4725	8.463	83.8705	103.8507	208.5844	249.1203	140.7533	30.4578	29.4773	163.0255	194.4936	99.6805	108.7172	16.4599	371.4475	235.2732	9.4863	186.6169	312.7606	156.3414	223.2319	176.873	155.9882	111.1246	191.9357	163.7995	76.3203	51.618	138.8022	45.3332	189.7709	15.8294	379.0966	70.8661	72.9757	15.3318	392.7027	256.8461	41.9818	262.2502	461.1777	116.6612	227.3743	43.0816	106.6756	100.9501	52.5716	142.3785	116.1464	137.911	167.4323	668.5283	135.5321	99.1998	90.9926	94.3199	48.3158	144.9673	230.7368	116.5595	229.693	28.3894	34.2119	146.4343	186.2045	149.6644	80.4415	319.5837	2.8232	32.9878	141.6961	81.5849	16.5172	60.0645	156.1662	34.5161	112.9571	563.9729	333.9252	15.7465	229.1833	47.1039	9.7174
Subject_138	174.7272	97.3007	131.6966	205.2753	49.9544	225.4139	194.4844	109.8018	227.9813	94.1614	23.6723	314.9947	112.7318	208.9855	66.3687	186.4286	299.6791	124.7106	124.3795	218.6226	196.3886	99.6524	45.747	218.1964	92.3949	1.8645	256.7188	126.6208	131.913	170.6997	142.3613	147.1935	59.3042	148.7237	189.3582	126.1948	116.2982	0	186.6238	161.5793	59.0516	46.327	261.3984	2.4345	152.825	12.1464	94.8887	105.0598	136.5847	52.7249	485.3479	168.6813	102.7649	37.3166	267.4978	174.8312	148.6148	141.7898	33.4325	82.8857	44.5857	27.0983	0	322.553	56.3952	199.5444	372.8526	187.1703	17.7774	78.6535	42.9391	378.9761	95.7233	61.6936	184.9651	59.5876	59.3813	84.6468	384.3552	77.5952	235.7383	29.6388	95.5131	142.871	168.8743	366.9172	171.8437	131.6793	110.01	161.0016	99.5147	154.2077	86.7425	70.3651	265.7675	68.1667	345.8435	260.4721	113.5399	103.4723	232.7479	84.8523	35.2951	389.7637	28.7772	306.4717	127.5516	461.5131	170.2193	127.6353	217.9373	90.6058	239.4464	67.7794	123.3959	161.6747	247.3334	150.505	472.0943	0	102.2583	52.3277	37.6165	252.1165	97.215	52.8399	79.4777	52.3047	88.8882	227.1427	192.733
Subject_139	220.4333	37.4447	121.994	55.1698	29.9578	71.0724	127.6092	98.4937	12.7202	7.6291	67.003	225.7178	355.7061	353.9739	99.1448	41.9089	147.1239	14.8637	223.5	176.3153	98.1376	103.0742	151.0879	409.0001	142.2024	1.1818	250.7846	183.1631	110.8084	289.2667	135.9297	101.3042	56.5283	297.1778	155.0983	50.8685	177.1027	55.8225	30.5879	15.4455	0	310.3907	321.0275	128.249	301.2779	51.0064	155.5236	74.9447	18.551	22.4792	446.0968	271.1857	181.7627	214.3485	70.6448	69.6438	200.5062	125.2187	12.6191	69.5079	61.398	197.0517	0	28.4013	138.6025	133.2913	545.8314	315.6498	82.612	44.1927	18.551	7.8817	73.0072	99.4463	134.1497	121.4471	65.0609	45.1902	151.9862	0	317.0914	70.6992	259.4253	2.7905	242.2206	37.5707	213.2514	287.905	80.4601	191.3389	248.7656	237.8041	404.2375	157.5551	115.2257	110.0308	262.5613	317.4602	236.9751	157.5676	218.3668	105.3985	105.7866	347.2418	6.7398	239.1195	570.3415	271.1155	120.1754	170.4507	243.4205	54.4129	236.9575	138.0137	94.0749	200.3752	223.8921	260.4247	347.3352	91.5781	106.7172	81.4397	565.6884	111.0743	76.8633	46.8739	107.1038	51.1327	63.4494	180.1282	177.2832
Subject_140	390.4107	65.4009	69.8183	64.2505	58.5938	100.4879	203.7403	167.4922	410.5452	76.705	142.578	100.7662	267.8089	258.7287	187.6677	110.3519	275.7282	146.6425	57.7062	303.8868	60.1985	67.5752	95.9035	54.6798	62.0221	13.015	62.3999	2.0587	143.2198	234.1561	402.5863	412.7213	232.7014	227.2109	232.0691	57.8573	139.4228	0	315.3828	30.0992	22.8826	119.166	233.8214	212.7319	46.9784	13.694	73.2932	126.9632	16.6412	19.5357	129.6419	96.415	59.9031	270.253	269.8154	177.2203	223.8298	262.0313	100.2287	31.0932	5.9262	17.2746	32.088	393.3476	2.4566	44.0177	123.1541	599.3448	76.3403	74.7962	24.4203	43.5941	133.9616	66.4251	139.0906	42.3379	48.0183	147.2228	79.7515	38.5459	107.3179	79.2692	91.9119	126.5238	147.2636	230.6046	135.2014	46.4717	596.9511	674.7588	210.0283	519.9552	280.4942	320.5191	65.3106	223.3145	206.7222	106.2026	81.4986	427.8183	319.9882	99.7387	51.3372	45.8193	16.9092	63.7129	70.1721	145.3264	142.3036	71.7407	154.0625	41.0981	66.8719	96.7377	44.715	58.9863	313.2089	582.6679	60.1975	126.673	85.858	84.7013	257.8323	62.191	166.2468	65.1856	46.8096	50.8831	17.08	304.6795	65.2851
Subject_141	170.7712	90.2414	856.7065	401.8243	159.4165	181.5823	78.5874	109.5204	651.9031	27.9931	256.5912	398.6137	150.3841	221.056	120.5327	20.5845	239.6294	166.0157	448.0073	3.1562	497.6983	218.1484	58.9085	174.7632	84.5372	0	270.8241	235.5859	115.0553	234.3128	132.7463	81.7714	19.8106	38.5958	167.7121	14.7313	55.7498	3.5368	304.3921	9.4777	118.2793	287.6189	37.4926	3.3274	218.0722	0	14.4792	10.1712	209.1053	202.0456	135.2361	509.7859	173.9345	269.4683	249.1405	149.7451	192.0462	55.3423	14.7687	86.5924	48.741	184.6352	47.7431	101.5046	36.2656	111.8444	519.7612	70.2854	526.4478	372.6488	32.5225	177.0689	201.3323	184.9556	164.9521	481.037	11.46	135.0715	165.1501	0	0	757	1	128.7388	768.0249	356.4187	134.0126	57.8193	5.6392	7.8413	213.9975	222.511	472.2369	185.2045	176.3395	56.9967	148.3602	82.1132	133.4718	91.4274	84.6172	136.9915	0	312.8017	309.4783	39.1455	793.8688	11.3001	345.4234	39.8625	251.2984	404.1772	185.2861	0	132.565	210.0656	74.1373	90.4821	221.7873	231.9036	86.2187	323.8594	205.6877	112.8248	144.4319	80.5835	98.6202	6.7853	142.2275	170.6334	3.2288
Subject_142	92.9531	245.5923	44.2626	374.0476	49.9071	323.5164	318.8279	112.5468	113.7452	214.6778	123.9635	184.39	91.2226	290.4053	131.3484	209.5642	188.1335	93.9981	175.0889	384.0219	61.3849	169.3971	160.3525	54.3937	164.442	0	260.038	433.842	151.918	83.4656	267.6183	289.9358	208.1206	56.618	84.5816	189.4066	27.6438	28.771	44.8928	49.3626	4.4978	175.811	377.4666	73.9407	328.839	193.659	72.0307	111.1784	78.302	102.8245	139.546	366.3103	267.3931	161.0062	99.2014	121.4772	228.2482	162.1107	31.2118	4.9445	29.3131	144.5385	43.2768	70.0342	113.6897	177.2215	95.5889	96.2591	68.2137	244.4297	37.0423	0.96917	93.2067	199.0041	52.9241	195.5778	80.2375	178.0196	38.7182	163.9803	38.0696	165.6662	43.5885	40.5886	94.2415	168.76	197.2671	92.2467	241.1868	207.9399	353.9276	187.439	194.8478	40.7705	51.5769	43.8049	97.3214	287.576	149.6428	157.5357	210.4559	412.043	144.1814	174.8024	7.0779	177.6413	37.3403	185.4737	53.4234	23.5524	105.2861	87.8079	183.4178	21.7082	247.9456	56.171	160.4566	61.2846	145.3766	181.7867	340.1939	11.3303	257.0193	42.1186	53.4143	125.1313	562.4632	45.2282	177.3629	233.0895	126.776
Subject_143	227.194	80.6486	201.5429	65.9182	78.9949	378.4602	336.1937	103.3921	191.7935	79.4369	113.9187	217.7198	426.6194	154.2403	79.7263	227.3953	70.8831	121.9497	502.6633	114.1431	95.2779	129.1218	69.6347	189.2946	151.48	39.9126	25.7986	185.0053	116.2457	107.0328	63.9051	110.13	157.1086	175.4787	84.3259	67.5369	187.5279	66.441	47.7299	8.7121	149.0687	230.2794	511.6564	35.9396	50.4509	130.2309	127.1179	10.6947	158.4979	221.3061	104.5518	87.5267	65.515	68.1802	249.0846	77.1105	87.8966	88.2084	87.9259	33.3696	33.9423	387.2944	73.5168	218.691	43.8963	304.6714	146.0237	123.177	134.8216	25.0765	122.8868	59.9317	200.9472	261.2178	56.0229	50.6035	33.5735	99.0662	123.4444	25.8527	69.959	109.3306	79.0949	167.7485	328.6538	163.7691	160.0971	317.4712	178.6821	250.9371	101.2239	132.0452	210.5142	166.6285	76.4299	60.2289	96.9345	178.3782	238.5168	131.0219	89.9636	25.9745	166.843	321.536	22.4417	172.7405	104.8267	221.7325	132.2546	128.9457	127.8242	154.8168	135.9827	131.5468	216.9225	85.3576	56.2495	221.5614	224.8205	98.7476	115.2	269.918	128.9961	92.926	120.2972	65.5714	55.8269	65.2542	52.2327	36.3297	43.8898
Subject_144	159.7086	93.7934	76.2122	128.5083	111.1842	233.3685	228.9809	269.1677	351.6079	382.0983	43.7382	285.7613	478.0668	325.392	56.0357	73.3696	412.0131	41.3827	227.5045	73.9136	215.0187	315.747	118.2053	510.0924	261.9319	18.4954	164.4772	339.9751	153.0021	115.3006	101.0249	318.1112	158.3204	77.0996	53.4134	137.7391	132.315	9.9304	64.4676	0.94547	51.2189	143.4642	347.995	9.6986	279.6291	50.6879	79.8876	120.8513	438.2985	115.62	83.6251	102.7824	104.6926	64.2996	184.5746	204.942	61.8965	105.442	25.0683	18.8285	158.7164	211.0686	41.2536	239.7902	14.8494	239.2633	109.5738	238.5253	23.9853	89.0992	38.9996	234.3821	136.5388	77.2936	98.127	214.2476	10.7493	91.9712	168.717	85.4348	52.0339	41.3149	29.8863	134.1867	185.4323	239.52	229.421	71.1484	174.1047	185.2312	143.8695	239.0652	332.7214	91.5009	90.8645	123.1184	176.1511	136.5025	243.3146	281.8691	75.1071	289.4432	8.8692	212.9771	203.3842	457.7637	76.3397	203.2091	120.8672	113.2573	83.4041	112.2504	318.5771	208.5735	68.7291	47.4729	30.254	79.7347	136.2566	158.1481	36.8573	134.1175	345.0075	101.3988	82.9319	23.3224	25.5509	0	323.8596	196.6815	83.8885
Subject_145	178.9799	25.3954	78.505	91.5227	90.7558	86.9981	124.0262	201.5084	136.2125	177.1644	19.0644	436.9673	90.2221	245.0392	46.4603	162.0665	111.7414	247.5237	440.8722	247.4603	316.039	131.3762	141.3524	305.1621	97.4926	42.6087	116.1812	134.2627	214.6251	373.8187	85.3601	189.1343	165.4873	484.5111	56.9954	360.4222	160.583	0	58.334	71.4745	45.32	400.7102	154.2849	70.8378	317.96	235.7058	81.3693	55.7503	117.9889	149.7957	130.6684	157.211	50.9803	298.3093	372.4276	86.6388	41.2091	33.3681	244.3042	195.5174	119.1093	44.4464	102.061	155.3389	184.7417	130.8129	91.3674	66.45	109.39	80.3402	91.0608	193.6508	211.8871	53.3833	121.9011	35.6999	80.8414	69.2275	30.2225	78.6478	39.0385	121.0545	69.7154	59.5402	135.296	176.2738	315.9931	174.7413	50.2251	148.0797	306.8937	229.6992	107.9111	31.4186	125.632	230.062	210.7063	144.2019	260.5832	107.3755	97.0326	143.9601	52.3025	51.0868	57.885	308.6901	146.9107	33.9744	272.7002	9.4402	39.7383	231.7521	347.2229	45.0471	122.5095	402.6485	162.4293	0	259.7089	52.3011	50.2272	99.5078	153.8627	95.2893	263.4856	40.6695	63.272	156.4011	33.2256	61.712	45.9224
