	Angular_L_1           	Cerebelum_6_R       	Cerebelum_Crus1_R_1   	Cerebelum_Crus1_R_2   	Cerebelum_Crus2_R   	Cingulum_Ant_L_2	Cingulum_Ant_L_3      	Cingulum_Ant_L_4      	Cingulum_Ant_L_5      	Cingulum_Ant_R_2      	Cingulum_Mid_L_1      	Cingulum_Mid_L_2      	Cingulum_Mid_L_3      	Cingulum_Mid_R_3      	Cingulum_Post_L     	Frontal_Inf_Orb_R_2   	Frontal_Inf_Tri_L_1   	Frontal_Inf_Tri_L_2   	Frontal_Inf_Tri_L_3   	Frontal_Inf_Tri_R_2   	Frontal_Mid_L_1       	Frontal_Mid_L_2       	Frontal_Mid_L_3       	Frontal_Mid_L_4       	Frontal_Mid_L_5       	Frontal_Mid_Orb_L_1   	Frontal_Mid_Orb_L_2   	Frontal_Sup_L_1       	Frontal_Sup_L_2       	Frontal_Sup_L_4       	Frontal_Sup_L_6       	Frontal_Sup_Medial_L_4	Frontal_Sup_Medial_R_4	Frontal_Sup_R_1       	Frontal_Sup_R_2       	Frontal_Sup_R_3       	Frontal_Sup_R_4       	Fusiform_L_1          	Fusiform_L_2          	Fusiform_L_3          	Fusiform_R_3          	Insula_L_1            	Insula_L_2            	Insula_R_2            	Insula_R_6                  	Paracentral_Lobule_L_1	Paracentral_Lobule_L_2	Paracentral_Lobule_L_3	ParaHippocampal_L_1   	ParaHippocampal_L_2   	Parietal_Inf_L_1      	Parietal_Inf_L_2      	Parietal_Inf_L_3      	Parietal_Inf_L_4      	Parietal_Inf_L_5      	Parietal_Inf_R_1      	Postcentral_L_3       	Postcentral_L_4       	Postcentral_L_5       	Postcentral_L_6       	Postcentral_R_5       	Postcentral_R_6       	Precentral_L_1                  	Precentral_L_2        	Precentral_L_3        	Precentral_L_4        	Precentral_L_5	Precentral_L_6        	Precentral_R_1        	Precentral_R_2        	Precentral_R_3        	Precentral_R_5        	Precuneus_L_1         	Precuneus_L_2         	Precuneus_L_3         	Precuneus_L_4         	Precuneus_L_5         	Precuneus_L_6         	Precuneus_L_7         	Putamen_L_1           	Putamen_L_2           	Putamen_R_1           	Putamen_R_2           	Rolandic_Oper_L_1     	Rolandic_Oper_L_2     	Rolandic_Oper_L_3     	Rolandic_Oper_R_1     	Rolandic_Oper_R_2     	Rolandic_Oper_R_3     	Supp_Motor_Area_L_1   	Supp_Motor_Area_L_2   	Supp_Motor_Area_L_3   	Supp_Motor_Area_L_4   	Supp_Motor_Area_R_1   	Supp_Motor_Area_R_2   	Supp_Motor_Area_R_3   	Supp_Motor_Area_R_4   	Supp_Motor_Area_R_5   	SupraMarginal_L_1     	SupraMarginal_L_2     	SupraMarginal_L_3     	SupraMarginal_R_2     	Temporal_Inf_L_2      	Temporal_Inf_L_3      	Temporal_Inf_R_2      	Temporal_Inf_R_5      	Temporal_Mid_L_1      	Temporal_Mid_L_4      	Temporal_Mid_L_5	Temporal_Mid_L_6	Temporal_Mid_L_7	Temporal_Mid_L_8	Temporal_Mid_L_9	Temporal_Mid_R_1      	Temporal_Mid_R_4	Temporal_Mid_R_5	Temporal_Mid_R_6	Temporal_Pole_Mid_R_1	Temporal_Pole_Sup_L 	Temporal_Sup_L_1     	Temporal_Sup_L_2	Temporal_Sup_R_1      	Temporal_Sup_R_2	Temporal_Sup_R_4	Temporal_Sup_R_5	Thalamus_L_1          	Thalamus_L_2	Thalamus_R_1          	Thalamus_R_2	Thalamus_Ven_Ant_Nucleus_R                 	Vermis_6            
Subject_157	280.8093	176.3564	113.6794	53.918	191.12	127.6248	215.2581	225.522	144.022	54.2629	327.3122	389.8875	287.7277	423.2387	40.3306	319.0687	306.2523	145.3348	161.1806	209.3138	241.0036	290.7836	501.2475	70.2971	67.6168	367.4943	474.7007	301.6148	71.8583	352.8976	225.3558	80.6692	136.3524	167.6171	211.1462	207.1371	122.7225	158.9459	80.8939	135.9283	166.444	73.7253	287.6327	329.0728	403.8381	107.1855	28.4142	177.8614	309.3298	131.6373	82.2508	214.2469	40.2187	377.9503	333.2015	102.2952	98.8841	90.7647	247.2232	207.9613	354.3405	0	262.1872	72.9284	43.3195	190.3332	432.3493	152.8794	77.6936	263.7468	121.6795	119.8647	168.4829	20.1871	69.9063	262.2154	29.4615	145.543	44.6581	0	308.7842	513.8826	13.4786	302.7624	261.3543	277.4572	143.7804	429.3209	141.1944	165.9852	304.6681	392.9862	250.1854	300.7633	301.1212	15.8986	256.3107	272.4652	166.9134	205.2568	332.6942	8.2288	0	105.7593	13.0003	194.4949	165.5689	346.8439	222.9713	53.6554	160.842	225.0283	185.7269	70.9507	169.072	325.9097	69.0378	113.2192	500.8211	353.9941	149.6231	224.422	163.15	145.6387	272.7616	77.6163	93.3775	95.9467	162.7072	151.5012	15.4513
Subject_158	597.7732	360.0519	298.5048	96.3409	160.9713	583.1599	195.444	219.6754	507.0091	0.50385	594.6936	896.4045	156.5212	489.0829	61.6887	116.1225	263.0283	401.3375	274.557	120.7537	347.7258	413.1427	168.996	568.7916	278.0278	120.3131	354.3592	490.5185	72.0652	631.2531	151.4064	106.3759	812.8422	164.1339	125.3684	83.6805	106.3229	0	0	79.3229	353.4841	99.4907	331.7714	0	33.9872	32.7983	583.877	181.009	453.2642	33.0813	100.1273	227.5914	73.1952	627.1649	46.4506	61.4958	146.8532	100.8081	18.8223	35.7206	10.6937	14.781	40.4019	74.1775	27.6705	121.2567	114.1994	432.9027	33.9199	59.8562	41.7599	180.5177	195.1304	52.2291	77.5169	376.6683	128.354	132.0445	40.4166	154.7561	240.3568	5.03	172.8868	215.7957	322.36	247.0135	311.487	99.8109	35.4758	196.1487	370.8908	571.5029	341.8163	159.9172	35.6821	798.3883	146.0834	287.2505	913.9093	309.5132	112.4785	401.7479	87.8931	182.2163	124.0845	268.6619	45.4302	69.9109	323.1971	289.9421	142.8909	6.1368	346.0355	62.0734	100.476	840.824	93.5208	119.5843	540.5858	3.7697	354.958	243.2422	152.8752	145.2895	230.0272	110.1422	43.6906	5.3754	78.5496	46.2801	61.2752
Subject_159	143.043	0	610.1298	11.5017	0	65.6929	84.6521	0	201.606	20.8505	15.2025	183.5269	13.404	53.4603	0	0	367.3943	185.0186	0	0	0	29.7247	0	253.0498	277.9475	0	0	233.3561	323.8091	169.2305	0	59.7467	0	95.4298	74.8862	0	0	0	0	0	0	0	31.8941	0	706.9302	0	634	389.2717	115.4481	130.8433	100.1447	13.4564	230.5948	9.3494	0	2.9589	217.96	640.7461	19.78	19.5377	21.3166	187.3964	0	363.5794	1.2044	478.7572	0	166.1961	0	62.4539	75.1311	475.7707	0	0.28861	3.5246	1234.0067	164.1824	18.0732	0	0	0	216.2412	0	89.8543	181.6513	71.135	20.9756	305.2789	0	548.0039	567.212	14.9478	182.6126	11.5903	0	374.4723	0	66.1468	460.3107	303.2959	61.0703	0	0	0	0	0	46.1206	307.4848	222.9987	19.3983	25.9354	5.1562	76.5837	0	255.3632	102.4898	0	0	23.1991	132.7527	8.466	8.1024	1083.7329	27.6863	558.6722	0	297.1922	0	165.4065	0	214
Subject_160	206.5613	34.7548	123.754	4.7035	194.2859	132.0892	99.5032	547.6626	134.7014	32.3031	203.9106	299.5599	323.3491	342.0368	995.9959	0	346.0952	245.9121	858.938	251.754	128.4186	288.8316	128.0736	200.7979	106.0855	60.5676	229.318	14.7948	216.7251	266.2551	159.3284	98.3952	113.0666	0	226.9798	6.8295	0	0	0	0	0	165.3609	1.3432	467.3152	223.2943	0	101.8541	68.962	206.6849	653.6942	260.0712	210.4791	97.9089	49.5715	131.86	189.1411	128.8251	46.5476	32.5499	49.5762	50.354	46.4572	0	109.7089	0	115.5256	66.7715	144.8867	98.1618	10.4624	779.2025	178.042	101.8355	1.1415	375.0655	4.9985	32.3643	159.5011	240.7507	72.3345	122.5011	60.4498	47.2118	472.9297	102.7216	780.9462	114.0242	182.4519	305.5002	526.6116	350.2899	117.4386	80.2283	0	22.4793	515.353	34.2573	185.0461	514.8413	330.0966	362.8317	44.8102	68.4594	102.6035	0	29.5054	241.3123	313.4693	275.0803	784.7363	51.7032	284.0888	477.1556	6.5885	0.57926	430.8372	116.5693	373.5274	428.0212	25.9716	30.126	419.9598	44.7059	0	383.0965	0	31.1352	262.0992	269.707	0	0
Subject_161	84.1592	146.3512	465.4357	147.1287	387.2534	0.7043	592.3104	26.3191	228.917	106.684	88.258	522.9543	98.2488	88.2032	43.6358	116.8896	63.2885	377.8866	255.4266	25.2367	131.2219	329.4466	46.0174	96.9188	318.1348	0	148.3284	199.0346	216.172	135.4986	132.6032	321.3836	79.496	61.2347	154.5397	26.2992	87.3093	0	0	32.8217	36.2101	59.1518	486.2906	351.4005	71.8672	235.7118	143.6167	7.8751	132.5117	553.8355	53.5635	80.7368	264.1966	209.519	449.3791	116.4021	182.1186	66.9195	41.4639	9.4137	32.9813	199.7932	0	293.8073	0	961.9371	70.5735	162.6298	67.0546	764.7319	248.65	17.6705	19.0282	0	294.2844	5.0915	462.4291	32.1019	59.5576	151.7741	109.8104	40.6099	58.9618	231.763	296.2733	226.4313	823.6115	113.628	196.8393	379.5675	775.2727	473.6365	162.7204	13.347	0	144.879	133.5671	653.7376	159.9442	427.154	56.1994	195.0089	852.2311	413.3751	0	35.5661	555.2631	307.7964	229.3766	5.3587	0	259.7137	625.6271	41.3913	250.4683	0	375.7365	105.5473	465.66	117.4501	367.3506	0	339.2278	4.9085	14.3993	177.781	252.56	63.8846	232.8736	351.9248	352.5343
Subject_162	109.3757	100.3644	89.785	17.3249	617.0489	249.9984	35.6903	0	415.6751	19.5559	296.0253	243.1282	167.8955	334.7623	250.7288	302.1433	375.7733	138.0037	338.1882	140.3452	307.363	64.8457	0	632.3875	0	0	153.3912	14.6821	418.8369	40.5264	0	339.1079	0	152.277	33.278	475.7659	0	0	377.3288	11.9435	133.043	65.4474	57.7554	0	37.6611	0	34.7617	8.8542	867.6499	637.0352	20.7358	253.3931	82.9087	138.5492	71.0509	2.9116	26.535	74.411	189.2105	34.4799	50.2711	0	179.6122	176.3692	0	308.8293	381.2947	145.9095	41.4018	0	275.777	275.8291	24.7111	32.5787	54.3689	328.5135	169.2286	7.6677	221.0729	0	142.2545	133.7371	40.0853	17.5165	122.4047	33.5246	522.4775	211.1204	156.7962	338.1572	531.8258	0	93.9898	157.4075	164.4434	551.5293	452.1147	62.5622	96.0508	190.5211	565.9901	500.3377	0	318.2058	0	64.9617	370.2028	250.8777	5.9524	306.94	55.8935	31.875	954.1189	244	534.5399	264.8997	122.5613	265.887	585.7228	0.82175	495.5407	9.5584	489.9731	19.7999	490.0888	193.2544	52.5863	124.182	142.2629	41.0715	0
Subject_163	274.5294	141.7758	1.2489	12.0852	138.5003	93.0591	351.4167	26.0831	423.39	70.9358	50.1275	30.3996	35.2155	321.3196	151.3945	1.7329	212.0627	25.2949	262.6344	51.1795	267.3179	683.1084	216.2008	167.0562	0	0	110.875	1059.1639	340.046	298.4476	102.001	406.766	573.8447	55.9121	306.1111	749.8113	119.3105	92.6196	210.5965	248	0	179.6178	300.3216	14.8049	179.01	0	780.5838	349.5637	11.8812	426.3184	160.0732	627.0347	210.099	130.4684	0	80.2578	261.4608	398.7149	183.6706	211.1338	356.7992	4.9337	0	21.8771	0	521.1628	215.7948	33.5798	0	11.9236	21.8771	327.0543	359.8143	128.2058	140.2887	609.7597	845.7842	472.5506	72.1037	0	282.5306	297.0074	0	18.725	195.1745	26.6824	225.1236	390.7926	21.8771	133.4264	421.5343	108.4452	515.5254	85.9781	675.8959	109.1898	472.9425	204.5752	189.8934	175.1377	56.6362	121.3723	0	924.6105	25.6616	0	427.5961	271.7571	808.6665	414.5978	0	66.2573	283.7389	84.6455	27.1182	90.8638	108.5554	6.8363	292.7586	119.9044	0	198.5788	513.2391	0	238.0595	0	90.1268	506.7011	21.4483	21.8183	262.8969
Subject_164	196.0698	73.9155	191.0166	60.5197	367.1608	266.924	500.3526	24.6673	382.1798	106.0034	459.8307	169.1254	391.635	520.0206	102.9071	461.8436	286.5205	135.6201	528.1863	143.012	403.7353	106.3191	146.7659	25.0165	9.1861	0	88.6227	14.1066	447.6448	80.8345	457.4013	304.8215	49.5837	307.4294	118.828	375.6686	330.7197	0	95.155	9.0748	443.865	174.7059	18.4383	0	215.2203	90.1445	71.7699	33.2323	122.8848	11.0821	149.4179	292.7208	259.1888	101.5985	158.8966	23.063	37.2256	104.3524	526.8706	11.2716	222.9553	26.4389	128.7621	270.4792	95.5884	293.0367	340.8099	11.1475	90.1529	55.6234	36.9616	26.4621	364.1902	243.5305	57.8782	266.7991	64.9937	59.3776	55.9182	132.7286	213.7078	182.8363	64.5627	53.9067	306.8037	57.3499	355.8498	68.6281	126.3931	702.0922	300.9229	57.8989	256.5385	316.2012	414.0679	622.6037	690.4776	542.0063	240.9391	366.8247	329.5176	244.4647	160.6838	250.5982	296.0007	80.7888	168.1568	72.5467	572.7299	27.1673	850.9437	162.9184	33.958	777.684	30.8767	328.9086	8.8684	276.2941	428.1306	0	519.8505	41.0978	267.8211	471.1059	321.3913	89.7297	324.9744	2.126	63.3029	171.3323	58.2126
Subject_165	177.4255	248.8263	44.096	0	38.264	334.5103	1093.3468	30.8938	317.7078	296.0446	8.2503	517.9917	111.2375	949.5971	225.576	547.8779	181.3466	507.179	916.5204	145.8213	269.8761	223.7747	394.7828	805.8052	576.5269	246.2452	410.2016	325.753	448.9794	66.4266	64.6864	163.9939	422.6596	707.5703	146.605	150.7941	0.81905	0	0	0	242	27.86	430.7103	445.4706	235.6569	0	510.497	153.2503	62.2226	79.1957	50.6948	49.9161	517.8712	42.7723	149.2004	350.7215	96.4759	753.9219	5.0297	41.2219	0.68571	0	0	355.0431	0	442.99	165.7459	0	75.3981	10.6828	83.0329	170.2975	82.1645	373.0211	162.521	508.3831	227.8027	3.8947	79.0589	72.3451	446.6735	63.084	45.366	245.5695	244.7421	179.8759	337.2458	159.4113	96.0453	580.2881	425.6843	77.5457	422.8372	84.0924	33.9579	320.1343	54.2619	118.7615	300.4283	330.7941	226.1073	129.1269	0	0	0	0	9.4092	87.3732	3.3045	0	86.6126	412.3437	92.7017	653.4789	151.0077	155.8246	66.2004	381.1856	541.8977	141.6507	44.5108	513.8303	94.6618	45.5947	290.4083	0	0	0	322.5541	0.64731	0
Subject_166	46.8736	2.0138	42.1704	21.8649	63.7844	296.9483	221.7126	531.1246	606.5573	200.6974	593.5454	793.253	257.0075	105.8225	162.0632	48.7477	395.1114	514.4531	77.1068	68.497	137.44	475.0922	203.0147	123.693	211.1263	136.0508	200.9302	589.9356	200.9605	454.4981	129.063	245.1387	359.0141	2.0142	43.9234	597.0227	73.4258	0	312.0973	248.2954	0	300.6746	93.6297	0	163.0879	62.4147	385.095	102.5139	267.4228	34.3589	341.4171	234.3411	305.4227	273.1255	53.396	72.361	26.8075	349.7462	66.5819	3.7233	273.624	134.6552	0	356.4673	254	92.6816	109.3019	43.4311	171.7754	28.6458	59.2665	26.4272	155.7501	144.6201	102.48	142.5122	336.8869	11.415	10.0661	469.9258	0	0	273.8321	0	452.9186	479.8806	232.1492	33.1874	446.73	24.4823	79.9377	534.3767	414.2735	250.7776	20.5767	967.7415	469.7577	46.3106	302.5415	77.2499	576.0422	149.0088	92.4527	677.0591	2.7765	272.332	113.9305	103.9628	55.7868	223.7502	139.3713	347.8365	151.0526	142.9183	507.4416	435.4355	131.4944	89.2715	554.9197	1.381	0	80.598	48.1161	0	410.5977	310.3146	357.7186	0	19.6585	47.9063	0
Subject_167	419.7765	0	133.3115	76.571	373.4537	337.0376	355.4322	26.6412	559.3494	239.1102	194.9703	697.7851	519.726	230.9401	545.1206	0.29914	141.8964	117.8891	201.6907	239.8632	147.4906	304.2818	333.857	440.2417	39.4988	0	188.5431	258.9486	95.7905	200.3323	32.7056	611.1921	61.7339	81.7402	164.5813	573.3372	414.2569	0	374.6425	180.8569	195.9003	43.3617	359.4003	247.0969	654.2664	196.2631	79.5128	115.5733	293.2128	1027.66	46.5536	54.3629	290.1467	80.4674	293.5386	32.8926	699.3975	414.7971	688.8843	18.2984	90.054	0	5.8752	143.0131	0	634.705	621.4048	67.5828	452.2263	0	80.7181	491.0364	441.4155	265.266	109.4498	79.5128	379.1968	119.6941	4.9916	55.6359	318.3624	0	1.2602	319.6614	433.3361	473.5075	78.2018	160.0404	78.3851	300.1873	204.5505	7.0236	319.5313	103.983	91.7145	265.282	69.2962	228.1518	100.6379	132.6563	380.5578	121.8225	0	0	1.2804	210.8442	163.3848	50.8332	240.7044	105.1646	387.7103	140.8875	246.808	24.2218	123.1544	346.1837	18.8763	4.2711	314.8368	765.8311	245.343	172.9108	121.6039	171.8381	33.1642	66.6593	162.65	134.6693	207.456	67.3038	0
Subject_168	158.2209	30.3512	54.5669	253.829	3.6893	1025.7166	807.0598	7.1888	139.4513	209.904	4.6124	447.3169	641.362	375.1047	108.1911	333.7821	119.3182	476.1296	55.6015	1415.008	191.9461	231.7898	41.9504	97.5629	204.1565	0	254.3769	499.7223	581.1408	23.0692	1326.3446	212.9628	3.3428	0	432.935	563.2361	8.7586	0	26.5045	0	0.88056	121.8862	1010.2186	0	46.7553	751.6264	31.0514	23.3769	2.5746	38.2815	506.8957	134.7309	82.8195	321.3199	134.7409	618.1585	46.6634	1479.6515	342.6151	1.5274	254.9588	2.1636	5.6629	29.6778	14.9655	22.2817	128.8225	26.7296	478.7624	4.836	139.8392	127.0583	105.1896	2063.2347	225.5325	187.4635	627.0188	181.9897	1.449	1.687	0	0	1.5414	75.3476	127.0026	640.2683	360.1361	872.3233	328.5514	392.2365	799.5022	93.5434	681.8283	47.484	93.8135	437.3396	250.8678	124.3826	92.6322	337.83	69.1202	997.9103	0.35457	166.6945	12.9948	0	2.6743	609.2572	57.8631	314.4607	149.8938	15.0885	155.313	277.2713	0	284.8354	3.7988	91.9177	201.3747	69.3262	246	29.5087	59.819	0.65714	0.41991	0	34.1933	0	43.4337	249.8875	0
Subject_169	968.1643	142.8755	477.2195	729.967	0	168.1396	545.0266	246.9368	1076.139	433.8097	854.1352	853.975	233.8099	591.991	162.7696	0.14286	281.0179	31.1769	23.7024	143.7829	576.7275	334.4696	1.9006	223.4715	160.3908	0	68.6905	274.1614	302.0174	545.4182	125.1193	581.5993	473.525	1.0633	0	212.3744	30.6679	0	0.81667	0	0	42.0355	33.0847	11.6517	48.6848	217.6967	1.7429	15.3211	546.0574	375.9797	118.7065	172.1759	0.52644	54.6225	2.4962	115.0292	526.2941	166.366	124.6442	280.1795	425.5329	124.6442	256.3004	98.5747	150.3154	247.9948	175.5687	158.4003	127.6935	17.4038	35.8146	683.9828	129.8001	72.9697	94.8264	698.8339	102.4237	54.1681	0	31.9322	0	124.4539	25.3092	153.6582	504.6772	48.8065	285.2636	226.8653	251.1421	143.2408	537.7048	12.2294	62.3159	575.8241	146.6303	155.6026	86.456	729.7326	350.7288	182.8161	69.1169	348.8937	0	244	0	0	336.4389	351.745	188.9529	49.8472	779.1546	24.9187	70.5898	214.0017	666.1586	19.6792	14.6508	722.7659	290.9531	421.7962	103.2905	12.7127	355.3174	27.8346	253.1967	253.2986	6.4538	0	1.5818	210.5231	0
Subject_170	448.9717	0	254	244.0284	0	271.3965	300.4385	842.6929	269.0525	265.548	391.633	267.9488	187.4724	244.3894	151.3772	28.6248	258.8469	113.3258	391.0441	18.1773	99.7876	245.2059	809.8763	173.4244	0	15.7026	73.1707	175.6051	68.0023	73.3123	363.5455	257.4112	77.9894	284.6556	0	484.023	52.1967	0.28571	127.2408	6.4725	187.7515	254.6814	472.2526	225.6393	95.4342	31.7418	212.577	170.1481	214.5911	492.3517	209.2375	244.8907	191.6734	252.6227	187.4501	48.8184	56.4888	249.461	170.2228	65.0804	200.595	13.9787	2.1228	512.8268	94.7908	843.9226	411.3633	202.3348	304.0969	427.8732	222.0576	342.7923	18.5101	343.2842	35.5938	226.9316	33.4165	8.4845	46.0093	0	0	254	0	10.7882	25.2818	203.0415	342.0867	499.6623	150.0006	91.9882	467.7548	205.9871	479.1959	20.575	905.5346	128.545	70.462	269.9723	395.5365	57.5353	58.9404	71.0652	188.8723	95.3895	11.3761	162.1333	188.2926	319.5108	337.1071	414.571	164.7697	28.0512	31.2837	260.1226	57.7688	273.5272	239.2042	50.4762	251.1842	349.5825	111.2775	20.7092	517.2607	33.2143	430.456	0	154.7788	149.8564	8.1365	586.4951	4.6636
Subject_171	31.7943	0	123.7751	0	0	140.3902	1026.6407	13.7244	207.5534	28.6112	6.7492	57.6618	179.8321	637.1664	32.9119	463.4091	500.9091	178.6178	720.7926	125.6082	271.6145	220.7064	128.3661	228.3598	359.1406	0	221.8868	210.6823	648.0488	116.1511	96.8747	619.6202	34.5527	229.1669	44.1336	34.3828	34.829	0	502	290.2384	229.025	31.5778	514.6708	0	11.9299	0	0	0.70653	62.3035	66.897	592.496	162.105	2.6	148.6909	284.8085	30.4113	122.0681	42.364	59.1378	172.0417	52.6838	52.9266	6.8726	165.0445	24.6207	597.0165	69.4413	768.6257	18.0168	285.6162	87.3326	113.7301	81.8411	89.508	611.4301	0	294.9848	171.752	12.9168	223.4093	303.9757	67.8699	0	17.1836	913.1151	109.7095	703.5739	140.7696	399.7912	62.0067	871.613	699.7006	405.0682	87.2266	344.3642	478.9277	553.0714	349.2211	109.7448	62.5498	22.0054	214.1351	0	0	0	284.6197	281.7155	380.0843	509.251	744	271.4797	261.0363	268.6406	0	84.9756	507.6668	25.313	90.5727	107.7429	86.7458	115.1643	178.7463	314.1476	122.6785	21.1898	0	419.3659	0	95.3331	286.4021	252
Subject_172	452.4967	20.6245	114.3092	286.1475	17.688	2.2623	161.4966	131.7994	413.5103	160.4728	333.2631	375.6902	587.6518	497.1421	251.9654	107.073	521.7304	607.0041	259.594	863.3914	518.6637	35.4853	377.2087	570.8493	477.774	1235.3549	45.4722	852.0844	0	0	62.4386	504.9657	78.2608	38.5688	0	47.5973	11.0923	0	108.1923	514	0	42.6008	82.8336	359.8398	552.688	47.34	240.5311	15.5449	1.5246	106.4127	172.9695	667.8754	50.9918	235.392	182.6649	46.2147	15.0455	387.3482	25.3178	11.3378	33.0463	12.3477	0	131.1057	104.0779	90.57	41.1434	112.4057	87.2842	73.1877	53.1736	168.4419	393.75	18.2568	217.7067	43.4147	612.0638	187.1175	556.0125	67.1941	3.5955	106.0454	158.0163	419.6597	356.5332	698.7493	294.8306	127.5968	214.7113	522.1205	184.0518	193.5881	822.0883	238.6189	0	215.9812	323.7458	686.7935	858.6036	8.1139	15.7919	93.834	148.2806	42.4691	9.7794	160.232	422.1012	388.2204	88.6771	0	79.7157	210.2413	223.5884	169.5608	114.7183	374.464	486.3095	91.9415	88.7723	61.369	452.6091	458.5595	152.7237	131.2159	128.247	134.1291	17.3695	0	6.4905	171.1541	65.8969
Subject_173	136.2836	111.5032	195.112	61.4017	153.5848	118.8028	320.933	942.3691	153.6772	8.6993	58.6236	9.9885	868.9953	372.1438	149.2176	81.8456	90.9172	360.1793	316.1941	147.0431	164.7244	388.9854	52.9447	271.23	235.2691	10.3183	52.0796	764.3032	34.9522	49.3242	252.7696	162.7415	33.975	68.4077	302.8492	82.1384	83.7656	25.913	0	0	0	88.0881	321.5805	103.3694	378.6715	0	0	323.8863	52.4146	306.0002	335.4332	602.766	65.4994	276.2272	138.8656	154.882	171.7848	20.3666	318.736	23.4969	78.1793	39.259	0	369.4126	240.9571	486.605	82.3307	240.2714	404.6082	221.1467	243.6275	30.3595	177.8174	269.5948	336.2836	222.6273	70.1829	833.4662	148.8357	75.3367	1.5838	35.2937	197.9814	342.5744	69.9894	318.6149	438.1497	158.487	443.3189	369.0305	444.9625	298.0429	209.0744	78.1772	168.1414	203.5639	569.0327	193.8363	336.4263	313.1257	90.1123	153.2671	27.6829	25.7527	1.5203	6.7781	141.493	301.7144	382.0731	118.615	416.6935	77.5077	120.8562	129.6588	0.74297	241.3729	159.1996	284.6143	124.3177	83.1877	346.5843	394.4622	128.701	37.533	126.4785	92.218	96.4643	26.2655	22.7651	330.8962	0.88889
Subject_174	122.1889	100.5352	47.4418	0.90797	61.8066	41.9574	306.0451	151.4505	309.6144	0	342.8428	0	91.1738	572.9453	71.376	225.9874	455.2239	72.0757	265.6035	548.0938	449.1786	198.8434	203.4537	217.0184	174.9232	3.2081	498.5684	150.2452	198.4531	0	0	641.9682	498.2176	577.0148	250.0074	16.7831	0	25.6898	19.4888	146.3555	58.6072	135.5776	441.9357	256.0755	774.6174	0	18.3951	70.4251	412.4139	324.396	193.6235	64.6246	278.8089	111.3869	12.6572	560.8611	133.1085	273.7054	152.6549	57.0028	19.3169	67.2045	137.0199	115.6249	5.2755	453.077	598.3759	249.4321	290.0866	5.1962	54.2207	33.5361	231.9442	406.8536	373.0973	147.1122	451.4061	15.457	201.9808	9.7127	12.5705	212.6819	6.4168	258.053	482.88	381.1168	271.4974	166.1845	111.1671	623.0703	956.8707	58.849	175.5534	782.7589	588.8277	324.4277	519.3076	39.9925	255.5447	190.2738	388.4159	55.065	411.3732	181.7152	0	0	92.0122	203.866	374.6487	283.8173	16.5371	93.0411	484.2692	271.9262	199.4713	292.5386	0	265.5596	302.8913	3.7293	235.3528	119.9385	10.2121	6.6639	291.1764	0	47.8886	0	369.6158	253.7354	0
Subject_175	191.395	42.0657	23.1091	154.7755	55.6504	273.8683	80.7564	97.7096	127.8284	310.5224	44.5132	226.6172	83.6616	213.0539	197.3193	105.2171	175.009	102.7995	100.3024	140.1067	231.7676	380.9997	57.4906	161.0485	0	4.9015	276.4011	310.3178	217.82	216.9615	132.6781	228.9251	488.2168	55.1039	360.2924	434.9721	0.50393	0	62.8676	107.7167	77.0595	7.0518	502.1792	106.1881	245.1544	108.1019	480.0428	297.4642	15.227	291.4585	6.8684	294.744	169.6136	275.5096	125.8205	65.5227	135.692	114.4683	158.2495	83.4053	200.2245	4.5445	0	74.5668	137.2026	392.5553	192.5997	242.2266	92.8101	69.3517	90.9439	350.9455	108.2997	177.6245	282.1491	52.573	186.1927	121.8292	200.1886	124.2843	114.6425	82.9204	54.6639	422.9399	22.0607	296.935	477.6515	343.0903	333.0869	439.2422	322.0849	331.7143	736.0635	323.4889	191.4467	192.9904	162.9897	779.554	292.833	75.0594	527.4526	403.9264	0	0	208.7974	105.6147	106.3294	224.652	437.9249	69.094	327.4367	203.0657	340.1243	4.4653	345.4257	393.4204	28.1498	10.9413	280.2026	26.9158	352.8646	50.4224	253.3693	426.014	287.9824	95.5009	71.0142	0	37.8058	256.4188	46.0116
Subject_176	256.3763	0	44.4135	0	1.5551	275.9701	9.5049	447.5161	164.208	14.6922	11.4759	602.1125	247.8643	843.5093	0	600.2797	359.0383	105.6014	864.5179	975.9697	261.4305	207.6493	476.1397	97.1315	12.3946	16.171	596.9847	131.3654	405.0389	458.2652	818.7078	254.0148	189.3368	0.55008	76.8652	126.7573	244.0678	0	326.3723	209.9492	0	0	125.7784	0	146.175	0	107.9047	5.9361	1.0274	171.794	568.2616	413.0692	18.8529	17.5668	682.1715	0	0	137.1338	426.1387	61.4357	37.2821	0	8.1186	288.5493	0	162.5455	415.7796	302.6952	370.5488	65.4349	60.9744	271.1648	338.6898	307.6885	443.7168	420.3519	288.7596	73.248	62.1574	0	402.5553	19.1277	0	190.6009	11.284	63.9819	90.7919	35.7528	262.4752	262.7556	955.1074	269.4578	880.0581	10.4257	52.6361	125.5894	362.2226	1215.5314	98.1901	297.6906	256.3273	16.8239	111.2398	0	0	471.4538	2.1154	40.9812	489.6175	0	158.1121	612.6242	383.3556	0	321.5267	187.0455	66.0451	42.1531	824.5826	49.8423	123.5147	2.6265	131.8951	325.8161	155.4159	4.8978	0	0	30.1017	27.903	0
